,date,county,Population,cases,Minority_pct,Hotspot,Hotspot_in_2_weeks
582,2021-07-06,Scotland,33662.0,3914,0.5786,False,True
682,2021-07-07,Scotland,33662.0,3917,0.5786,False,True
775,2021-07-08,Scotland,33662.0,3918,0.5786,False,True
869,2021-07-09,Scotland,33662.0,3923,0.5786,False,True
964,2021-07-10,Scotland,33662.0,3923,0.5786,False,True
1059,2021-07-11,Scotland,33662.0,3923,0.5786,False,True
1154,2021-07-12,Scotland,33662.0,3932,0.5786,True,True
1251,2021-07-13,Scotland,33662.0,3934,0.5786,True,True
1348,2021-07-14,Scotland,33662.0,3940,0.5786,True,True
1447,2021-07-15,Scotland,33662.0,3947,0.5786,True,True
1547,2021-07-16,Scotland,33662.0,3953,0.5786,True,True
1647,2021-07-17,Scotland,33662.0,3953,0.5786,True,True
1747,2021-07-18,Scotland,33662.0,3953,0.5786,True,True
1846,2021-07-19,Scotland,33662.0,3970,0.5786,True,True
1945,2021-07-20,Scotland,33662.0,3988,0.5786,True,True
2045,2021-07-21,Scotland,33662.0,3999,0.5786,True,True
2145,2021-07-22,Scotland,33662.0,4009,0.5786,True,True
2245,2021-07-23,Scotland,33662.0,4018,0.5786,True,True
2345,2021-07-24,Scotland,33662.0,4018,0.5786,True,True
2445,2021-07-25,Scotland,33662.0,4018,0.5786,True,True
2545,2021-07-26,Scotland,33662.0,4044,0.5786,True,True
2645,2021-07-27,Scotland,33662.0,4060,0.5786,True,True
2745,2021-07-28,Scotland,33662.0,4077,0.5786,True,True
2845,2021-07-29,Scotland,33662.0,4096,0.5786,True,True
2945,2021-07-30,Scotland,33662.0,4104,0.5786,True,True
3045,2021-07-31,Scotland,33662.0,4104,0.5786,True,True
3145,2021-08-01,Scotland,33662.0,4104,0.5786,True,True
3245,2021-08-02,Scotland,33662.0,4133,0.5786,True,True
3345,2021-08-03,Scotland,33662.0,4144,0.5786,True,True
3445,2021-08-04,Scotland,33662.0,4166,0.5786,True,True
3545,2021-08-05,Scotland,33662.0,4185,0.5786,True,True
3645,2021-08-06,Scotland,33662.0,4206,0.5786,True,True
3745,2021-08-07,Scotland,33662.0,4206,0.5786,True,True
3845,2021-08-08,Scotland,33662.0,4206,0.5786,True,True
3945,2021-08-09,Scotland,33662.0,4258,0.5786,True,True
4045,2021-08-10,Scotland,33662.0,4275,0.5786,True,True
4145,2021-08-11,Scotland,33662.0,4297,0.5786,True,True
4245,2021-08-12,Scotland,33662.0,4316,0.5786,True,True
4345,2021-08-13,Scotland,33662.0,4337,0.5786,True,True
4445,2021-08-14,Scotland,33662.0,4337,0.5786,True,True
4545,2021-08-15,Scotland,33662.0,4337,0.5786,True,True
4645,2021-08-16,Scotland,33662.0,4381,0.5786,True,True
4745,2021-08-17,Scotland,33662.0,4393,0.5786,True,True
4845,2021-08-18,Scotland,33662.0,4405,0.5786,True,True
4945,2021-08-19,Scotland,33662.0,4430,0.5786,True,True
5045,2021-08-20,Scotland,33662.0,4466,0.5786,True,True
5145,2021-08-21,Scotland,33662.0,4466,0.5786,True,True
5245,2021-08-22,Scotland,33662.0,4466,0.5786,True,True
5345,2021-08-23,Scotland,33662.0,4531,0.5786,True,True
5445,2021-08-24,Scotland,33662.0,4548,0.5786,True,True
5545,2021-08-25,Scotland,33662.0,4575,0.5786,True,True
5645,2021-08-26,Scotland,33662.0,4606,0.5786,True,True
5745,2021-08-27,Scotland,33662.0,4639,0.5786,True,True
5845,2021-08-28,Scotland,33662.0,4639,0.5786,True,True
5945,2021-08-29,Scotland,33662.0,4639,0.5786,True,True
6045,2021-08-30,Scotland,33662.0,4690,0.5786,True,True
6145,2021-08-31,Scotland,33662.0,4710,0.5786,True,True
6245,2021-09-01,Scotland,33662.0,4720,0.5786,True,True
6345,2021-09-02,Scotland,33662.0,4752,0.5786,True,True
6445,2021-09-03,Scotland,33662.0,4810,0.5786,True,True
6545,2021-09-04,Scotland,33662.0,4810,0.5786,True,True
6645,2021-09-05,Scotland,33662.0,4810,0.5786,True,True
6745,2021-09-06,Scotland,33662.0,4810,0.5786,True,True
6845,2021-09-07,Scotland,33662.0,4902,0.5786,True,True
6945,2021-09-08,Scotland,33662.0,4924,0.5786,True,True
7045,2021-09-09,Scotland,33662.0,4966,0.5786,True,True
7145,2021-09-10,Scotland,33662.0,5008,0.5786,True,True
7245,2021-09-11,Scotland,33662.0,5008,0.5786,True,True
7345,2021-09-12,Scotland,33662.0,5008,0.5786,True,True
7445,2021-09-13,Scotland,33662.0,5093,0.5786,True,True
7545,2021-09-14,Scotland,33662.0,5112,0.5786,True,True
7645,2021-09-15,Scotland,33662.0,5137,0.5786,True,True
7745,2021-09-16,Scotland,33662.0,5166,0.5786,True,True
7845,2021-09-17,Scotland,33662.0,5208,0.5786,True,True
7945,2021-09-18,Scotland,33662.0,5208,0.5786,True,True
8045,2021-09-19,Scotland,33662.0,5208,0.5786,True,True
8145,2021-09-20,Scotland,33662.0,5254,0.5786,True,True
8245,2021-09-21,Scotland,33662.0,5271,0.5786,True,True
8345,2021-09-22,Scotland,33662.0,5304,0.5786,True,True
8445,2021-09-23,Scotland,33662.0,5318,0.5786,True,True
8545,2021-09-24,Scotland,33662.0,5349,0.5786,True,True
8645,2021-09-25,Scotland,33662.0,5349,0.5786,True,True
8745,2021-09-26,Scotland,33662.0,5349,0.5786,True,True
8845,2021-09-27,Scotland,33662.0,5397,0.5786,True,True
8945,2021-09-28,Scotland,33662.0,5418,0.5786,True,True
9045,2021-09-29,Scotland,33662.0,5436,0.5786,True,True
9145,2021-09-30,Scotland,33662.0,5462,0.5786,True,True
9245,2021-10-01,Scotland,33662.0,5479,0.5786,True,True
9345,2021-10-02,Scotland,33662.0,5479,0.5786,True,True
9445,2021-10-03,Scotland,33662.0,5479,0.5786,True,True
9545,2021-10-04,Scotland,33662.0,5517,0.5786,True,True
9645,2021-10-05,Scotland,33662.0,5527,0.5786,True,True
9745,2021-10-06,Scotland,33662.0,5534,0.5786,True,True
9845,2021-10-07,Scotland,33662.0,5547,0.5786,True,True
9945,2021-10-08,Scotland,33662.0,5569,0.5786,True,True
10045,2021-10-09,Scotland,33662.0,5569,0.5786,True,True
10145,2021-10-10,Scotland,33662.0,5569,0.5786,True,True
10245,2021-10-11,Scotland,33662.0,5602,0.5786,True,True
10345,2021-10-12,Scotland,33662.0,5610,0.5786,True,True
10445,2021-10-13,Scotland,33662.0,5619,0.5786,True,True
10545,2021-10-14,Scotland,33662.0,5628,0.5786,True,True
10645,2021-10-15,Scotland,33662.0,5636,0.5786,True,True
10745,2021-10-16,Scotland,33662.0,5636,0.5786,True,True
10845,2021-10-17,Scotland,33662.0,5636,0.5786,True,True
10945,2021-10-18,Scotland,33662.0,5651,0.5786,True,True
11045,2021-10-19,Scotland,33662.0,5654,0.5786,True,True
11145,2021-10-20,Scotland,33662.0,5659,0.5786,True,True
11245,2021-10-21,Scotland,33662.0,5674,0.5786,True,True
11345,2021-10-22,Scotland,33662.0,5686,0.5786,True,True
11445,2021-10-23,Scotland,33662.0,5686,0.5786,True,True
11545,2021-10-24,Scotland,33662.0,5686,0.5786,True,True
11645,2021-10-25,Scotland,33662.0,5705,0.5786,True,True
11745,2021-10-26,Scotland,33662.0,5709,0.5786,True,True
11845,2021-10-27,Scotland,33662.0,5712,0.5786,True,True
11945,2021-10-28,Scotland,33662.0,5717,0.5786,True,True
12045,2021-10-29,Scotland,33662.0,5735,0.5786,True,True
12145,2021-10-30,Scotland,33662.0,5735,0.5786,True,True
12245,2021-10-31,Scotland,33662.0,5735,0.5786,True,True
12345,2021-11-01,Scotland,33662.0,5754,0.5786,True,True
12445,2021-11-02,Scotland,33662.0,5757,0.5786,True,True
12545,2021-11-03,Scotland,33662.0,5762,0.5786,True,True
12645,2021-11-04,Scotland,33662.0,5768,0.5786,True,True
12745,2021-11-05,Scotland,33662.0,5773,0.5786,True,True
12845,2021-11-06,Scotland,33662.0,5773,0.5786,True,True
12945,2021-11-07,Scotland,33662.0,5773,0.5786,True,True
13045,2021-11-08,Scotland,33662.0,5781,0.5786,True,False
13145,2021-11-09,Scotland,33662.0,5786,0.5786,True,True
13245,2021-11-10,Scotland,33662.0,5796,0.5786,True,True
13345,2021-11-11,Scotland,33662.0,5796,0.5786,True,True
13445,2021-11-12,Scotland,33662.0,5806,0.5786,True,False
13545,2021-11-13,Scotland,33662.0,5806,0.5786,True,False
13645,2021-11-14,Scotland,33662.0,5806,0.5786,True,False
13745,2021-11-15,Scotland,33662.0,5817,0.5786,True,True
13845,2021-11-16,Scotland,33662.0,5816,0.5786,True,True
13945,2021-11-17,Scotland,33662.0,5818,0.5786,True,True
14045,2021-11-18,Scotland,33662.0,5823,0.5786,True,True
14145,2021-11-19,Scotland,33662.0,5824,0.5786,True,
14245,2021-11-20,Scotland,33662.0,5824,0.5786,True,
14345,2021-11-21,Scotland,33662.0,5824,0.5786,True,
14445,2021-11-22,Scotland,33662.0,5832,0.5786,False,
14545,2021-11-23,Scotland,33662.0,5836,0.5786,True,
14645,2021-11-24,Scotland,33662.0,5840,0.5786,True,
14745,2021-11-25,Scotland,33662.0,5840,0.5786,True,
14845,2021-11-26,Scotland,33662.0,5840,0.5786,False,
14945,2021-11-27,Scotland,33662.0,5840,0.5786,False,
