,county,Population,cases,Minority_pct,Hotspot
12813,Johnston,224833.0,32643,0.3406,True
12814,Jones,9076.0,1367,0.3603,True
12815,Lee,64360.0,9487,0.393,True
12816,Lenoir,54323.0,9524,0.5081,True
12817,Lincoln,88742.0,15158,0.1624,True
12818,Macon,37041.0,5018,0.1328,True
12819,Madison,21146.0,2813,0.0859,True
12820,Martin,21503.0,3668,0.4724,True
12821,McDowell,44151.0,8682,0.1396,True
12822,Mecklenburg,1128426.0,158324,0.5333,True
12823,Mitchell,14783.0,2078,0.0832,True
12824,Montgomery,25485.0,4578,0.3431,True
12825,Moore,102966.0,13751,0.2278,True
12826,Nash,96101.0,15332,0.5011,True
12827,New Hanover,230423.0,28822,0.2431,True
12828,Northampton,16953.0,2609,0.6042,True
12829,Onslow,207928.0,30094,0.33,True
12830,Orange,148331.0,11917,0.3336,True
12831,Pamlico,12215.0,1736,0.2493,True
12832,Pasquotank,40966.0,5327,0.4572,True
12833,Pender,62250.0,8850,0.2475,True
12834,Perquimans,13049.0,1588,0.2763,True
12835,Person,39048.0,5141,0.3464,True
12836,Pitt,173536.0,29871,0.4785,True
12837,Polk,19461.0,2358,0.1239,True
12838,Randolph,143325.0,22047,0.2269,True
12839,Richmond,43006.0,7177,0.4419,True
12840,Robeson,115899.0,25105,0.7422,True
12841,Rockingham,90457.0,12332,0.2817,True
12842,Rowan,148565.0,26402,0.3008,True
12843,Rutherford,63870.0,11531,0.1806,True
12844,Sampson,58371.0,11378,0.4706,True
12845,Scotland,33662.0,5773,0.5786,True
12846,Stanly,62143.0,11752,0.2137,True
12847,Stokes,44422.0,6355,0.1023,True
12848,Surry,70573.0,12546,0.1689,True
12849,Swain,14046.0,1988,0.3881,True
12850,Transylvania,32825.0,3913,0.1221,True
12851,Tyrrell,3315.0,560,0.4136,True
12852,Union,244960.0,36665,0.3051,True
12853,Vance,41665.0,6905,0.6082,True
12854,Wake,1154170.0,131431,0.4122,False
12855,Warren,18621.0,2410,0.6109,True
12856,Washington,10708.0,1606,0.5457,True
12857,Watauga,54804.0,6711,0.1546,True
12858,Wayne,115895.0,16769,0.4677,True
12859,Wilkes,65151.0,10655,0.1344,True
12860,Wilson,79078.0,13317,0.526,True
12861,Yadkin,36925.0,6052,0.1712,True
12862,Yancey,18320.0,2845,0.0868,True
12863,Alamance,175029.0,26591,0.3825,True
12864,Alexander,36172.0,6526,0.1416,True
12865,Alleghany,11057.0,1625,0.1234,True
12866,Anson,22028.0,3918,0.5152,True
12867,Ashe,26506.0,3465,0.0806,True
12868,Avery,17347.0,2775,0.1157,True
12869,Beaufort,44150.0,7270,0.3322,True
12870,Bertie,17302.0,2495,0.6465,True
12871,Bladen,29171.0,5499,0.4561,True
12872,Brunswick,144821.0,16409,0.1784,True
12873,Buncombe,271638.0,28501,0.1877,True
12874,Burke,88398.0,15864,0.2044,True
12875,Cabarrus,232873.0,33134,0.3899,True
12876,Caldwell,81319.0,13607,0.1462,True
12877,Camden,10537.0,1163,0.1973,True
12878,Carteret,69039.0,8448,0.1393,True
12879,Caswell,22400.0,3222,0.374,True
12880,Catawba,162841.0,28580,0.2594,True
12881,Chatham,77095.0,6817,0.2865,True
12882,Cherokee,28738.0,4656,0.1089,False
12883,Chowan,13646.0,2311,0.3908,True
12884,Clay,11238.0,1661,0.0847,False
12885,Cleveland,99332.0,18504,0.2858,True
12886,Columbus,49795.0,10146,0.3999,True
12887,Craven,102568.0,14351,0.3377,True
12888,Cumberland,341793.0,46163,0.576,True
12889,Currituck,29385.0,2808,0.1502,True
12890,Dare,37817.0,3912,0.1215,True
12891,Davidson,171752.0,25965,0.2191,True
12892,Davie,43127.0,6499,0.1726,True
12893,Duplin,48249.0,10018,0.4646,True
12894,Durham,331347.0,35288,0.5714,True
12895,Edgecombe,48604.0,7983,0.6394,True
12896,Forsyth,387703.0,52201,0.4384,True
12897,Franklin,70655.0,9978,0.366,True
12898,Gaston,233387.0,40243,0.3121,True
12899,Gates,10324.0,1100,0.3546,True
12900,Graham,7935.0,1334,0.1391,True
12901,Granville,60720.0,8026,0.4331,True
12902,Greene,19978.0,3340,0.5114,True
12903,Guilford,545484.0,68533,0.5133,True
12904,Halifax,47859.0,7965,0.603,True
12905,Harnett,134986.0,18632,0.3871,True
12906,Haywood,62831.0,7533,0.091,True
12907,Henderson,117429.0,15385,0.1903,True
12908,Hertford,20374.0,2865,0.6463,False
12909,Hoke,53783.0,7191,0.5962,True
12910,Hyde,4595.0,830,0.3559,True
12911,Iredell,192986.0,29117,0.2535,True
12912,Jackson,41919.0,5722,0.2246,True
12913,Johnston,224833.0,32643,0.3406,True
12914,Jones,9076.0,1367,0.3603,True
12915,Lee,64360.0,9487,0.393,True
12916,Lenoir,54323.0,9524,0.5081,True
12917,Lincoln,88742.0,15158,0.1624,True
12918,Macon,37041.0,5018,0.1328,True
12919,Madison,21146.0,2813,0.0859,True
12920,Martin,21503.0,3668,0.4724,True
12921,McDowell,44151.0,8682,0.1396,True
12922,Mecklenburg,1128426.0,158324,0.5333,True
12923,Mitchell,14783.0,2078,0.0832,True
12924,Montgomery,25485.0,4578,0.3431,True
12925,Moore,102966.0,13751,0.2278,True
12926,Nash,96101.0,15332,0.5011,True
12927,New Hanover,230423.0,28822,0.2431,True
12928,Northampton,16953.0,2609,0.6042,True
12929,Onslow,207928.0,30094,0.33,True
12930,Orange,148331.0,11917,0.3336,True
12931,Pamlico,12215.0,1736,0.2493,True
12932,Pasquotank,40966.0,5327,0.4572,True
12933,Pender,62250.0,8850,0.2475,True
12934,Perquimans,13049.0,1588,0.2763,True
12935,Person,39048.0,5141,0.3464,True
12936,Pitt,173536.0,29871,0.4785,True
12937,Polk,19461.0,2358,0.1239,True
12938,Randolph,143325.0,22047,0.2269,True
12939,Richmond,43006.0,7177,0.4419,True
12940,Robeson,115899.0,25105,0.7422,True
12941,Rockingham,90457.0,12332,0.2817,True
12942,Rowan,148565.0,26402,0.3008,True
12943,Rutherford,63870.0,11531,0.1806,True
12944,Sampson,58371.0,11378,0.4706,True
12945,Scotland,33662.0,5773,0.5786,True
12946,Stanly,62143.0,11752,0.2137,True
12947,Stokes,44422.0,6355,0.1023,True
12948,Surry,70573.0,12546,0.1689,True
12949,Swain,14046.0,1988,0.3881,True
12950,Transylvania,32825.0,3913,0.1221,True
12951,Tyrrell,3315.0,560,0.4136,True
12952,Union,244960.0,36665,0.3051,True
12953,Vance,41665.0,6905,0.6082,True
12954,Wake,1154170.0,131431,0.4122,False
12955,Warren,18621.0,2410,0.6109,True
12956,Washington,10708.0,1606,0.5457,True
12957,Watauga,54804.0,6711,0.1546,True
12958,Wayne,115895.0,16769,0.4677,True
12959,Wilkes,65151.0,10655,0.1344,True
12960,Wilson,79078.0,13317,0.526,True
12961,Yadkin,36925.0,6052,0.1712,True
12962,Yancey,18320.0,2845,0.0868,True
12963,Alamance,175029.0,26675,0.3825,True
12964,Alexander,36172.0,6553,0.1416,True
12965,Alleghany,11057.0,1639,0.1234,True
12966,Anson,22028.0,3933,0.5152,True
12967,Ashe,26506.0,3480,0.0806,True
12968,Avery,17347.0,2791,0.1157,True
12969,Beaufort,44150.0,7303,0.3322,True
12970,Bertie,17302.0,2502,0.6465,True
12971,Bladen,29171.0,5500,0.4561,False
12972,Brunswick,144821.0,16443,0.1784,True
12973,Buncombe,271638.0,28664,0.1877,True
12974,Burke,88398.0,15901,0.2044,True
12975,Cabarrus,232873.0,33281,0.3899,True
12976,Caldwell,81319.0,13651,0.1462,True
12977,Camden,10537.0,1180,0.1973,True
12978,Carteret,69039.0,8473,0.1393,True
12979,Caswell,22400.0,3227,0.374,True
12980,Catawba,162841.0,28649,0.2594,True
12981,Chatham,77095.0,6840,0.2865,True
12982,Cherokee,28738.0,4661,0.1089,True
12983,Chowan,13646.0,2310,0.3908,True
12984,Clay,11238.0,1665,0.0847,False
12985,Cleveland,99332.0,18548,0.2858,True
12986,Columbus,49795.0,10159,0.3999,True
12987,Craven,102568.0,14369,0.3377,True
12988,Cumberland,341793.0,46417,0.576,True
12989,Currituck,29385.0,2839,0.1502,True
12990,Dare,37817.0,3933,0.1215,True
12991,Davidson,171752.0,26060,0.2191,True
12992,Davie,43127.0,6529,0.1726,True
12993,Duplin,48249.0,10038,0.4646,True
12994,Durham,331347.0,35363,0.5714,True
12995,Edgecombe,48604.0,8005,0.6394,True
12996,Forsyth,387703.0,52359,0.4384,True
12997,Franklin,70655.0,10015,0.366,True
12998,Gaston,233387.0,40355,0.3121,True
12999,Gates,10324.0,1106,0.3546,True
13000,Graham,7935.0,1335,0.1391,False
13001,Granville,60720.0,8048,0.4331,True
13002,Greene,19978.0,3341,0.5114,False
13003,Guilford,545484.0,68783,0.5133,True
13004,Halifax,47859.0,7987,0.603,True
13005,Harnett,134986.0,18684,0.3871,True
13006,Haywood,62831.0,7560,0.091,True
13007,Henderson,117429.0,15441,0.1903,True
13008,Hertford,20374.0,2870,0.6463,True
13009,Hoke,53783.0,7216,0.5962,True
13010,Hyde,4595.0,832,0.3559,True
13011,Iredell,192986.0,29214,0.2535,True
13012,Jackson,41919.0,5753,0.2246,True
13013,Johnston,224833.0,32732,0.3406,True
13014,Jones,9076.0,1369,0.3603,True
13015,Lee,64360.0,9507,0.393,True
13016,Lenoir,54323.0,9550,0.5081,True
13017,Lincoln,88742.0,15237,0.1624,True
13018,Macon,37041.0,5037,0.1328,True
13019,Madison,21146.0,2815,0.0859,True
13020,Martin,21503.0,3675,0.4724,True
13021,McDowell,44151.0,8697,0.1396,True
13022,Mecklenburg,1128426.0,158689,0.5333,True
13023,Mitchell,14783.0,2095,0.0832,True
13024,Montgomery,25485.0,4590,0.3431,True
13025,Moore,102966.0,13772,0.2278,True
13026,Nash,96101.0,15375,0.5011,True
13027,New Hanover,230423.0,28855,0.2431,False
13028,Northampton,16953.0,2611,0.6042,False
13029,Onslow,207928.0,30195,0.33,True
13030,Orange,148331.0,11944,0.3336,False
13031,Pamlico,12215.0,1738,0.2493,True
13032,Pasquotank,40966.0,5365,0.4572,True
13033,Pender,62250.0,8875,0.2475,True
13034,Perquimans,13049.0,1593,0.2763,True
13035,Person,39048.0,5161,0.3464,True
13036,Pitt,173536.0,29910,0.4785,True
13037,Polk,19461.0,2369,0.1239,True
13038,Randolph,143325.0,22124,0.2269,True
13039,Richmond,43006.0,7199,0.4419,True
13040,Robeson,115899.0,25154,0.7422,True
13041,Rockingham,90457.0,12433,0.2817,True
13042,Rowan,148565.0,26462,0.3008,True
13043,Rutherford,63870.0,11554,0.1806,True
13044,Sampson,58371.0,11400,0.4706,True
13045,Scotland,33662.0,5781,0.5786,True
13046,Stanly,62143.0,11797,0.2137,True
13047,Stokes,44422.0,6386,0.1023,True
13048,Surry,70573.0,12582,0.1689,True
13049,Swain,14046.0,1988,0.3881,False
13050,Transylvania,32825.0,3923,0.1221,True
13051,Tyrrell,3315.0,562,0.4136,True
13052,Union,244960.0,36773,0.3051,True
13053,Vance,41665.0,6927,0.6082,True
13054,Wake,1154170.0,131431,0.4122,False
13055,Warren,18621.0,2421,0.6109,True
13056,Washington,10708.0,1610,0.5457,True
13057,Watauga,54804.0,6743,0.1546,True
13058,Wayne,115895.0,16836,0.4677,True
13059,Wilkes,65151.0,10686,0.1344,True
13060,Wilson,79078.0,13348,0.526,True
13061,Yadkin,36925.0,6077,0.1712,True
13062,Yancey,18320.0,2862,0.0868,True
13063,Alamance,175029.0,26692,0.3825,True
13064,Alexander,36172.0,6570,0.1416,True
13065,Alleghany,11057.0,1646,0.1234,True
13066,Anson,22028.0,3933,0.5152,True
13067,Ashe,26506.0,3482,0.0806,True
13068,Avery,17347.0,2793,0.1157,True
13069,Beaufort,44150.0,7305,0.3322,True
13070,Bertie,17302.0,2502,0.6465,True
13071,Bladen,29171.0,5506,0.4561,False
13072,Brunswick,144821.0,16465,0.1784,True
13073,Buncombe,271638.0,28696,0.1877,True
13074,Burke,88398.0,15915,0.2044,True
13075,Cabarrus,232873.0,33304,0.3899,True
13076,Caldwell,81319.0,13657,0.1462,True
13077,Camden,10537.0,1183,0.1973,True
13078,Carteret,69039.0,8482,0.1393,True
13079,Caswell,22400.0,3229,0.374,True
13080,Catawba,162841.0,28667,0.2594,True
13081,Chatham,77095.0,6838,0.2865,True
13082,Cherokee,28738.0,4665,0.1089,True
13083,Chowan,13646.0,2310,0.3908,False
13084,Clay,11238.0,1665,0.0847,False
13085,Cleveland,99332.0,18563,0.2858,True
13086,Columbus,49795.0,10162,0.3999,True
13087,Craven,102568.0,14374,0.3377,False
13088,Cumberland,341793.0,46493,0.576,True
13089,Currituck,29385.0,2848,0.1502,True
13090,Dare,37817.0,3933,0.1215,True
13091,Davidson,171752.0,26083,0.2191,True
13092,Davie,43127.0,6534,0.1726,True
13093,Duplin,48249.0,10038,0.4646,True
13094,Durham,331347.0,35363,0.5714,True
13095,Edgecombe,48604.0,8006,0.6394,True
13096,Forsyth,387703.0,52396,0.4384,True
13097,Franklin,70655.0,10020,0.366,True
13098,Gaston,233387.0,40386,0.3121,True
13099,Gates,10324.0,1108,0.3546,True
13100,Graham,7935.0,1334,0.1391,False
13101,Granville,60720.0,8052,0.4331,True
13102,Greene,19978.0,3341,0.5114,False
13103,Guilford,545484.0,68852,0.5133,True
13104,Halifax,47859.0,7991,0.603,True
13105,Harnett,134986.0,18702,0.3871,True
13106,Haywood,62831.0,7592,0.091,True
13107,Henderson,117429.0,15469,0.1903,True
13108,Hertford,20374.0,2871,0.6463,True
13109,Hoke,53783.0,7227,0.5962,True
13110,Hyde,4595.0,832,0.3559,True
13111,Iredell,192986.0,29240,0.2535,True
13112,Jackson,41919.0,5759,0.2246,True
13113,Johnston,224833.0,32763,0.3406,True
13114,Jones,9076.0,1366,0.3603,True
13115,Lee,64360.0,9515,0.393,True
13116,Lenoir,54323.0,9556,0.5081,True
13117,Lincoln,88742.0,15257,0.1624,True
13118,Macon,37041.0,5039,0.1328,True
13119,Madison,21146.0,2820,0.0859,True
13120,Martin,21503.0,3678,0.4724,True
13121,McDowell,44151.0,8700,0.1396,True
13122,Mecklenburg,1128426.0,158871,0.5333,True
13123,Mitchell,14783.0,2097,0.0832,True
13124,Montgomery,25485.0,4593,0.3431,True
13125,Moore,102966.0,13778,0.2278,True
13126,Nash,96101.0,15380,0.5011,True
13127,New Hanover,230423.0,28866,0.2431,False
13128,Northampton,16953.0,2612,0.6042,False
13129,Onslow,207928.0,30227,0.33,True
13130,Orange,148331.0,11957,0.3336,False
13131,Pamlico,12215.0,1739,0.2493,True
13132,Pasquotank,40966.0,5379,0.4572,True
13133,Pender,62250.0,8881,0.2475,True
13134,Perquimans,13049.0,1597,0.2763,True
13135,Person,39048.0,5162,0.3464,True
13136,Pitt,173536.0,29913,0.4785,True
13137,Polk,19461.0,2372,0.1239,True
13138,Randolph,143325.0,22136,0.2269,True
13139,Richmond,43006.0,7201,0.4419,True
13140,Robeson,115899.0,25168,0.7422,True
13141,Rockingham,90457.0,12447,0.2817,True
13142,Rowan,148565.0,26479,0.3008,True
13143,Rutherford,63870.0,11563,0.1806,True
13144,Sampson,58371.0,11404,0.4706,True
13145,Scotland,33662.0,5786,0.5786,True
13146,Stanly,62143.0,11818,0.2137,True
13147,Stokes,44422.0,6400,0.1023,True
13148,Surry,70573.0,12590,0.1689,True
13149,Swain,14046.0,1989,0.3881,False
13150,Transylvania,32825.0,3928,0.1221,True
13151,Tyrrell,3315.0,562,0.4136,True
13152,Union,244960.0,36823,0.3051,True
13153,Vance,41665.0,6936,0.6082,True
13154,Wake,1154170.0,132454,0.4122,True
13155,Warren,18621.0,2421,0.6109,True
13156,Washington,10708.0,1610,0.5457,True
13157,Watauga,54804.0,6748,0.1546,True
13158,Wayne,115895.0,16860,0.4677,True
13159,Wilkes,65151.0,10698,0.1344,True
13160,Wilson,79078.0,13355,0.526,True
13161,Yadkin,36925.0,6084,0.1712,True
13162,Yancey,18320.0,2864,0.0868,True
13163,Alamance,175029.0,26725,0.3825,True
13164,Alexander,36172.0,6581,0.1416,True
13165,Alleghany,11057.0,1651,0.1234,True
13166,Anson,22028.0,3941,0.5152,True
13167,Ashe,26506.0,3491,0.0806,True
13168,Avery,17347.0,2795,0.1157,True
13169,Beaufort,44150.0,7327,0.3322,True
13170,Bertie,17302.0,2506,0.6465,True
13171,Bladen,29171.0,5508,0.4561,False
13172,Brunswick,144821.0,16491,0.1784,True
13173,Buncombe,271638.0,28752,0.1877,True
13174,Burke,88398.0,15923,0.2044,True
13175,Cabarrus,232873.0,33342,0.3899,True
13176,Caldwell,81319.0,13672,0.1462,True
13177,Camden,10537.0,1177,0.1973,True
13178,Carteret,69039.0,8497,0.1393,True
13179,Caswell,22400.0,3231,0.374,True
13180,Catawba,162841.0,28711,0.2594,True
13181,Chatham,77095.0,6850,0.2865,True
13182,Cherokee,28738.0,4668,0.1089,True
13183,Chowan,13646.0,2321,0.3908,True
13184,Clay,11238.0,1670,0.0847,True
13185,Cleveland,99332.0,18584,0.2858,True
13186,Columbus,49795.0,10170,0.3999,True
13187,Craven,102568.0,14383,0.3377,True
13188,Cumberland,341793.0,46623,0.576,True
13189,Currituck,29385.0,2875,0.1502,True
13190,Dare,37817.0,3949,0.1215,True
13191,Davidson,171752.0,26125,0.2191,True
13192,Davie,43127.0,6538,0.1726,True
13193,Duplin,48249.0,10042,0.4646,True
13194,Durham,331347.0,35428,0.5714,True
13195,Edgecombe,48604.0,8011,0.6394,True
13196,Forsyth,387703.0,52456,0.4384,True
13197,Franklin,70655.0,10041,0.366,True
13198,Gaston,233387.0,40456,0.3121,True
13199,Gates,10324.0,1109,0.3546,True
13200,Graham,7935.0,1334,0.1391,False
13201,Granville,60720.0,8056,0.4331,True
13202,Greene,19978.0,3346,0.5114,False
13203,Guilford,545484.0,68927,0.5133,True
13204,Halifax,47859.0,7997,0.603,True
13205,Harnett,134986.0,18717,0.3871,True
13206,Haywood,62831.0,7610,0.091,True
13207,Henderson,117429.0,15488,0.1903,True
13208,Hertford,20374.0,2873,0.6463,True
13209,Hoke,53783.0,7240,0.5962,True
13210,Hyde,4595.0,835,0.3559,True
13211,Iredell,192986.0,29272,0.2535,True
13212,Jackson,41919.0,5763,0.2246,True
13213,Johnston,224833.0,32809,0.3406,True
13214,Jones,9076.0,1366,0.3603,False
13215,Lee,64360.0,9519,0.393,True
13216,Lenoir,54323.0,9570,0.5081,True
13217,Lincoln,88742.0,15275,0.1624,True
13218,Macon,37041.0,5046,0.1328,True
13219,Madison,21146.0,2823,0.0859,True
13220,Martin,21503.0,3686,0.4724,True
13221,McDowell,44151.0,8707,0.1396,True
13222,Mecklenburg,1128426.0,159077,0.5333,True
13223,Mitchell,14783.0,2097,0.0832,True
13224,Montgomery,25485.0,4600,0.3431,True
13225,Moore,102966.0,13793,0.2278,True
13226,Nash,96101.0,15389,0.5011,True
13227,New Hanover,230423.0,28914,0.2431,True
13228,Northampton,16953.0,2615,0.6042,False
13229,Onslow,207928.0,30286,0.33,True
13230,Orange,148331.0,11974,0.3336,True
13231,Pamlico,12215.0,1739,0.2493,False
13232,Pasquotank,40966.0,5391,0.4572,True
13233,Pender,62250.0,8888,0.2475,True
13234,Perquimans,13049.0,1599,0.2763,True
13235,Person,39048.0,5169,0.3464,True
13236,Pitt,173536.0,29970,0.4785,True
13237,Polk,19461.0,2376,0.1239,True
13238,Randolph,143325.0,22168,0.2269,True
13239,Richmond,43006.0,7213,0.4419,True
13240,Robeson,115899.0,25192,0.7422,True
13241,Rockingham,90457.0,12469,0.2817,True
13242,Rowan,148565.0,26504,0.3008,True
13243,Rutherford,63870.0,11599,0.1806,True
13244,Sampson,58371.0,11411,0.4706,True
13245,Scotland,33662.0,5796,0.5786,True
13246,Stanly,62143.0,11832,0.2137,True
13247,Stokes,44422.0,6407,0.1023,True
13248,Surry,70573.0,12618,0.1689,True
13249,Swain,14046.0,1989,0.3881,False
13250,Transylvania,32825.0,3934,0.1221,True
13251,Tyrrell,3315.0,563,0.4136,True
13252,Union,244960.0,36875,0.3051,True
13253,Vance,41665.0,6941,0.6082,True
13254,Wake,1154170.0,132681,0.4122,True
13255,Warren,18621.0,2423,0.6109,True
13256,Washington,10708.0,1612,0.5457,True
13257,Watauga,54804.0,6760,0.1546,True
13258,Wayne,115895.0,16921,0.4677,True
13259,Wilkes,65151.0,10718,0.1344,True
13260,Wilson,79078.0,13363,0.526,True
13261,Yadkin,36925.0,6098,0.1712,True
13262,Yancey,18320.0,2865,0.0868,True
13263,Alamance,175029.0,26725,0.3825,True
13264,Alexander,36172.0,6581,0.1416,True
13265,Alleghany,11057.0,1651,0.1234,True
13266,Anson,22028.0,3941,0.5152,True
13267,Ashe,26506.0,3491,0.0806,True
13268,Avery,17347.0,2795,0.1157,True
13269,Beaufort,44150.0,7327,0.3322,True
13270,Bertie,17302.0,2506,0.6465,True
13271,Bladen,29171.0,5508,0.4561,False
13272,Brunswick,144821.0,16491,0.1784,True
13273,Buncombe,271638.0,28752,0.1877,True
13274,Burke,88398.0,15923,0.2044,True
13275,Cabarrus,232873.0,33342,0.3899,True
13276,Caldwell,81319.0,13672,0.1462,True
13277,Camden,10537.0,1177,0.1973,True
13278,Carteret,69039.0,8497,0.1393,True
13279,Caswell,22400.0,3231,0.374,True
13280,Catawba,162841.0,28711,0.2594,True
13281,Chatham,77095.0,6850,0.2865,True
13282,Cherokee,28738.0,4668,0.1089,True
13283,Chowan,13646.0,2321,0.3908,True
13284,Clay,11238.0,1670,0.0847,True
13285,Cleveland,99332.0,18584,0.2858,True
13286,Columbus,49795.0,10170,0.3999,True
13287,Craven,102568.0,14383,0.3377,False
13288,Cumberland,341793.0,46623,0.576,True
13289,Currituck,29385.0,2875,0.1502,True
13290,Dare,37817.0,3949,0.1215,True
13291,Davidson,171752.0,26125,0.2191,True
13292,Davie,43127.0,6538,0.1726,True
13293,Duplin,48249.0,10042,0.4646,True
13294,Durham,331347.0,35428,0.5714,True
13295,Edgecombe,48604.0,8011,0.6394,True
13296,Forsyth,387703.0,52456,0.4384,True
13297,Franklin,70655.0,10041,0.366,True
13298,Gaston,233387.0,40456,0.3121,True
13299,Gates,10324.0,1109,0.3546,True
13300,Graham,7935.0,1334,0.1391,False
13301,Granville,60720.0,8056,0.4331,True
13302,Greene,19978.0,3346,0.5114,False
13303,Guilford,545484.0,68927,0.5133,True
13304,Halifax,47859.0,7997,0.603,True
13305,Harnett,134986.0,18717,0.3871,True
13306,Haywood,62831.0,7610,0.091,True
13307,Henderson,117429.0,15488,0.1903,True
13308,Hertford,20374.0,2873,0.6463,True
13309,Hoke,53783.0,7240,0.5962,True
13310,Hyde,4595.0,835,0.3559,True
13311,Iredell,192986.0,29272,0.2535,True
13312,Jackson,41919.0,5763,0.2246,True
13313,Johnston,224833.0,32809,0.3406,True
13314,Jones,9076.0,1366,0.3603,False
13315,Lee,64360.0,9519,0.393,True
13316,Lenoir,54323.0,9570,0.5081,True
13317,Lincoln,88742.0,15275,0.1624,True
13318,Macon,37041.0,5046,0.1328,True
13319,Madison,21146.0,2823,0.0859,True
13320,Martin,21503.0,3686,0.4724,True
13321,McDowell,44151.0,8707,0.1396,True
13322,Mecklenburg,1128426.0,159077,0.5333,True
13323,Mitchell,14783.0,2097,0.0832,True
13324,Montgomery,25485.0,4600,0.3431,True
13325,Moore,102966.0,13793,0.2278,False
13326,Nash,96101.0,15389,0.5011,True
13327,New Hanover,230423.0,28914,0.2431,True
13328,Northampton,16953.0,2615,0.6042,False
13329,Onslow,207928.0,30286,0.33,True
13330,Orange,148331.0,11974,0.3336,False
13331,Pamlico,12215.0,1739,0.2493,False
13332,Pasquotank,40966.0,5391,0.4572,True
13333,Pender,62250.0,8888,0.2475,True
13334,Perquimans,13049.0,1599,0.2763,True
13335,Person,39048.0,5169,0.3464,True
13336,Pitt,173536.0,29970,0.4785,True
13337,Polk,19461.0,2376,0.1239,True
13338,Randolph,143325.0,22168,0.2269,True
13339,Richmond,43006.0,7213,0.4419,True
13340,Robeson,115899.0,25192,0.7422,True
13341,Rockingham,90457.0,12469,0.2817,True
13342,Rowan,148565.0,26504,0.3008,True
13343,Rutherford,63870.0,11599,0.1806,True
13344,Sampson,58371.0,11411,0.4706,True
13345,Scotland,33662.0,5796,0.5786,True
13346,Stanly,62143.0,11832,0.2137,True
13347,Stokes,44422.0,6407,0.1023,True
13348,Surry,70573.0,12618,0.1689,True
13349,Swain,14046.0,1989,0.3881,False
13350,Transylvania,32825.0,3934,0.1221,True
13351,Tyrrell,3315.0,563,0.4136,True
13352,Union,244960.0,36875,0.3051,True
13353,Vance,41665.0,6941,0.6082,True
13354,Wake,1154170.0,132846,0.4122,True
13355,Warren,18621.0,2423,0.6109,True
13356,Washington,10708.0,1612,0.5457,True
13357,Watauga,54804.0,6760,0.1546,True
13358,Wayne,115895.0,16921,0.4677,True
13359,Wilkes,65151.0,10718,0.1344,True
13360,Wilson,79078.0,13363,0.526,True
13361,Yadkin,36925.0,6098,0.1712,True
13362,Yancey,18320.0,2865,0.0868,True
13363,Alamance,175029.0,26825,0.3825,True
13364,Alexander,36172.0,6600,0.1416,True
13365,Alleghany,11057.0,1658,0.1234,True
13366,Anson,22028.0,3963,0.5152,True
13367,Ashe,26506.0,3498,0.0806,True
13368,Avery,17347.0,2803,0.1157,True
13369,Beaufort,44150.0,7345,0.3322,True
13370,Bertie,17302.0,2510,0.6465,True
13371,Bladen,29171.0,5524,0.4561,True
13372,Brunswick,144821.0,16529,0.1784,True
13373,Buncombe,271638.0,28856,0.1877,True
13374,Burke,88398.0,15941,0.2044,True
13375,Cabarrus,232873.0,33433,0.3899,True
13376,Caldwell,81319.0,13711,0.1462,True
13377,Camden,10537.0,1183,0.1973,True
13378,Carteret,69039.0,8519,0.1393,True
13379,Caswell,22400.0,3243,0.374,True
13380,Catawba,162841.0,28772,0.2594,True
13381,Chatham,77095.0,6866,0.2865,True
13382,Cherokee,28738.0,4681,0.1089,True
13383,Chowan,13646.0,2333,0.3908,True
13384,Clay,11238.0,1680,0.0847,True
13385,Cleveland,99332.0,18632,0.2858,True
13386,Columbus,49795.0,10182,0.3999,True
13387,Craven,102568.0,14417,0.3377,True
13388,Cumberland,341793.0,46820,0.576,True
13389,Currituck,29385.0,2898,0.1502,True
13390,Dare,37817.0,3975,0.1215,True
13391,Davidson,171752.0,26181,0.2191,True
13392,Davie,43127.0,6561,0.1726,True
13393,Duplin,48249.0,10062,0.4646,True
13394,Durham,331347.0,35527,0.5714,True
13395,Edgecombe,48604.0,8033,0.6394,True
13396,Forsyth,387703.0,52604,0.4384,True
13397,Franklin,70655.0,10079,0.366,True
13398,Gaston,233387.0,40592,0.3121,True
13399,Gates,10324.0,1111,0.3546,True
13400,Graham,7935.0,1336,0.1391,False
13401,Granville,60720.0,8092,0.4331,True
13402,Greene,19978.0,3346,0.5114,False
13403,Guilford,545484.0,69106,0.5133,True
13404,Halifax,47859.0,8004,0.603,True
13405,Harnett,134986.0,18761,0.3871,True
13406,Haywood,62831.0,7628,0.091,True
13407,Henderson,117429.0,15540,0.1903,True
13408,Hertford,20374.0,2875,0.6463,False
13409,Hoke,53783.0,7263,0.5962,True
13410,Hyde,4595.0,836,0.3559,True
13411,Iredell,192986.0,29409,0.2535,True
13412,Jackson,41919.0,5780,0.2246,True
13413,Johnston,224833.0,32905,0.3406,True
13414,Jones,9076.0,1368,0.3603,False
13415,Lee,64360.0,9533,0.393,True
13416,Lenoir,54323.0,9585,0.5081,True
13417,Lincoln,88742.0,15343,0.1624,True
13418,Macon,37041.0,5057,0.1328,True
13419,Madison,21146.0,2834,0.0859,True
13420,Martin,21503.0,3694,0.4724,True
13421,McDowell,44151.0,8724,0.1396,True
13422,Mecklenburg,1128426.0,159425,0.5333,True
