,county,date_number,Population,region_Central,region_Eastern,region_Western,pop_dens,tranlevel
26542,Harnett,266,134986.0,False,True,False,224.5,High
26583,Stanly,266,62143.0,True,False,False,158.2,High
26596,Wilkes,266,65151.0,False,False,False,87.5,High
26504,Ashe,266,26506.0,False,False,False,62.3,High
26532,Edgecombe,266,48604.0,False,False,False,96.7,High
26567,Orange,266,148331.0,False,True,False,374.0,High
26586,Swain,266,14046.0,False,False,True,26.8,High
26519,Cherokee,266,28738.0,False,False,True,63.2,High
26536,Gates,266,10324.0,False,False,False,30.8,High
26501,Alexander,266,36172.0,False,False,False,140.2,High
26503,Anson,266,22028.0,True,False,False,41.5,High
26524,Craven,266,102568.0,False,False,False,142.5,High
26538,Granville,266,60720.0,False,True,False,114.6,High
26571,Perquimans,266,13049.0,False,False,False,52.6,High
26581,Sampson,266,58371.0,False,False,False,62.4,High
26510,Buncombe,266,271638.0,False,False,True,410.4,High
26562,Moore,266,102966.0,False,True,False,142.9,High
26592,Warren,266,18621.0,False,True,False,43.4,High
26594,Watauga,266,54804.0,False,False,False,173.1,High
26515,Carteret,266,69039.0,False,False,False,133.3,High
26535,Gaston,266,233387.0,True,False,False,640.7,High
26514,Camden,266,10537.0,False,False,False,43.1,High
26558,McDowell,266,44151.0,False,False,True,101.3,High
26544,Henderson,266,117429.0,False,False,True,311.8,High
26505,Avery,266,17347.0,False,False,True,72.0,High
26561,Montgomery,266,25485.0,False,True,False,52.4,High
26579,Rowan,266,148565.0,False,False,False,287.1,High
26557,Martin,266,21503.0,False,False,False,48.3,High
26525,Cumberland,266,341793.0,False,True,False,512.9,High
26522,Cleveland,266,99332.0,False,False,True,214.4,High
26554,Lincoln,266,88742.0,True,False,False,293.4,High
26559,Mecklenburg,266,1128426.0,True,False,False,2130.4,High
26569,Pasquotank,266,40966.0,False,False,False,178.8,High
26572,Person,266,39048.0,False,True,False,99.7,High
26585,Surry,266,70573.0,False,False,False,134.0,High
26595,Wayne,266,115895.0,False,False,False,211.8,High
26568,Pamlico,266,12215.0,False,False,False,36.5,High
26574,Polk,266,19461.0,False,False,True,81.3,High
26507,Bertie,266,17302.0,False,False,False,25.7,High
26598,Yadkin,266,36925.0,False,False,False,111.1,High
26543,Haywood,266,62831.0,False,False,True,112.2,High
26500,Alamance,266,175029.0,False,False,False,404.8,High
26590,Vance,266,41665.0,False,True,False,168.7,High
26548,Iredell,266,192986.0,False,False,False,325.0,High
26537,Graham,266,7935.0,False,False,True,27.5,High
26553,Lenoir,266,54323.0,False,False,False,138.1,High
26511,Burke,266,88398.0,False,False,True,173.0,High
26580,Rutherford,266,63870.0,False,False,True,114.0,High
26616,Caswell,267,22400.0,False,True,False,53.5,High
26613,Caldwell,267,81319.0,False,False,False,170.9,High
26693,Washington,267,10708.0,False,False,False,31.8,High
26619,Cherokee,267,28738.0,False,False,True,63.2,High
26637,Graham,267,7935.0,False,False,True,27.5,High
26623,Columbus,267,49795.0,False,False,False,54.0,High
26673,Pitt,267,173536.0,False,False,False,261.0,High
26642,Harnett,267,134986.0,False,True,False,224.5,High
26681,Sampson,267,58371.0,False,False,False,62.4,High
26694,Watauga,267,54804.0,False,False,False,173.1,High
26652,Lee,267,64360.0,False,True,False,248.1,High
26685,Surry,267,70573.0,False,False,False,134.0,High
26682,Scotland,267,33662.0,False,True,False,107.1,High
26640,Guilford,267,545484.0,False,False,False,838.0,High
26605,Avery,267,17347.0,False,False,True,72.0,High
26604,Ashe,267,26506.0,False,False,False,62.3,High
26692,Warren,267,18621.0,False,True,False,43.4,High
26641,Halifax,267,47859.0,False,False,False,67.2,High
26621,Clay,267,11238.0,False,False,True,51.6,High
26600,Alamance,267,175029.0,False,False,False,404.8,High
26668,Pamlico,267,12215.0,False,False,False,36.5,High
26670,Pender,267,62250.0,False,False,False,69.1,High
26663,Nash,267,96101.0,False,False,False,175.7,High
26669,Pasquotank,267,40966.0,False,False,False,178.8,High
26630,Duplin,267,48249.0,False,False,False,59.8,High
26653,Lenoir,267,54323.0,False,False,False,138.1,High
26689,Union,267,244960.0,True,False,False,376.6,High
26691,Wake,267,1154170.0,False,True,False,1353.3,High
26654,Lincoln,267,88742.0,True,False,False,293.4,High
26624,Craven,267,102568.0,False,False,False,142.5,High
26662,Moore,267,102966.0,False,True,False,142.9,High
26667,Orange,267,148331.0,False,True,False,374.0,High
26631,Durham,267,331347.0,False,True,False,1133.7,High
26636,Gates,267,10324.0,False,False,False,30.8,High
26645,Hertford,267,20374.0,False,False,False,61.0,High
26617,Catawba,267,162841.0,False,False,False,400.2,High
26660,Mitchell,267,14783.0,False,False,True,67.4,High
26610,Buncombe,267,271638.0,False,False,True,410.4,High
26675,Randolph,267,143325.0,False,False,False,184.3,High
26622,Cleveland,267,99332.0,False,False,True,214.4,High
26635,Gaston,267,233387.0,True,False,False,640.7,High
26651,Jones,267,9076.0,False,False,False,19.5,High
26696,Wilkes,267,65151.0,False,False,False,87.5,High
26683,Stanly,267,62143.0,True,False,False,158.2,High
26657,Martin,267,21503.0,False,False,False,48.3,High
26603,Anson,267,22028.0,True,False,False,41.5,High
26612,Cabarrus,267,232873.0,True,False,False,625.1,High
26687,Transylvania,267,32825.0,False,False,True,87.2,High
26699,Yancey,267,18320.0,False,False,True,59.1,High
26633,Forsyth,267,387703.0,False,False,False,938.1,High
26680,Rutherford,267,63870.0,False,False,True,114.0,High
26671,Perquimans,267,13049.0,False,False,False,52.6,High
26606,Beaufort,267,44150.0,False,False,False,53.6,High
26688,Tyrrell,267,3315.0,False,False,False,8.3,High
26638,Granville,267,60720.0,False,True,False,114.6,High
26614,Camden,267,10537.0,False,False,False,43.1,High
26677,Robeson,267,115899.0,False,False,False,123.0,High
26601,Alexander,267,36172.0,False,False,False,140.2,High
26609,Brunswick,267,144821.0,False,False,False,160.8,High
26628,Davidson,267,171752.0,False,False,False,305.4,High
26618,Chatham,267,77095.0,False,True,False,111.9,High
26676,Richmond,267,43006.0,False,True,False,90.7,High
26656,Madison,267,21146.0,False,False,True,47.1,High
26643,Haywood,267,62831.0,False,False,True,112.2,High
26639,Greene,267,19978.0,False,False,False,76.7,High
26695,Wayne,267,115895.0,False,False,False,211.8,High
26634,Franklin,267,70655.0,False,True,False,139.4,High
26648,Iredell,267,192986.0,False,False,False,325.0,High
26672,Person,267,39048.0,False,True,False,99.7,High
26647,Hyde,267,4595.0,False,False,False,7.5,High
26650,Johnston,267,224833.0,False,False,False,272.7,High
26665,Northampton,267,16953.0,False,True,False,32.6,High
26659,Mecklenburg,267,1128426.0,True,False,False,2130.4,High
26674,Polk,267,19461.0,False,False,True,81.3,High
26620,Chowan,267,13646.0,False,False,False,79.4,High
26611,Burke,267,88398.0,False,False,True,173.0,High
26626,Currituck,267,29385.0,False,False,False,107.3,High
26615,Carteret,267,69039.0,False,False,False,133.3,High
26627,Dare,267,37817.0,False,False,False,96.3,High
26644,Henderson,267,117429.0,False,False,True,311.8,High
26658,McDowell,267,44151.0,False,False,True,101.3,High
26666,Onslow,267,207928.0,False,False,False,268.4,High
26686,Swain,267,14046.0,False,False,True,26.8,High
26607,Bertie,267,17302.0,False,False,False,25.7,High
26698,Yadkin,267,36925.0,False,False,False,111.1,High
26697,Wilson,267,79078.0,False,False,False,214.3,High
26625,Cumberland,267,341793.0,False,True,False,512.9,High
26679,Rowan,267,148565.0,False,False,False,287.1,High
26690,Vance,267,41665.0,False,True,False,168.7,High
26655,Macon,267,37041.0,False,False,True,71.8,High
26684,Stokes,267,44422.0,False,False,False,99.1,High
26678,Rockingham,267,90457.0,False,False,False,161.0,High
26608,Bladen,267,29171.0,False,False,False,33.8,High
26664,New Hanover,267,230423.0,False,False,False,1174.0,High
26602,Alleghany,267,11057.0,False,False,False,46.4,High
26632,Edgecombe,267,48604.0,False,False,False,96.7,High
26649,Jackson,267,41919.0,False,False,True,87.8,High
26629,Davie,267,43127.0,False,False,False,162.0,High
26661,Montgomery,267,25485.0,False,True,False,52.4,High
26646,Hoke,267,53783.0,False,True,False,133.5,High
26758,McDowell,268,44151.0,False,False,True,101.3,High
26794,Watauga,268,54804.0,False,False,False,173.1,High
26765,Northampton,268,16953.0,False,True,False,32.6,High
26778,Rockingham,268,90457.0,False,False,False,161.0,High
26713,Caldwell,268,81319.0,False,False,False,170.9,High
26759,Mecklenburg,268,1128426.0,True,False,False,2130.4,High
26769,Pasquotank,268,40966.0,False,False,False,178.8,High
26770,Pender,268,62250.0,False,False,False,69.1,High
26797,Wilson,268,79078.0,False,False,False,214.3,High
26742,Harnett,268,134986.0,False,True,False,224.5,High
26767,Orange,268,148331.0,False,True,False,374.0,High
26728,Davidson,268,171752.0,False,False,False,305.4,High
26708,Bladen,268,29171.0,False,False,False,33.8,High
26750,Johnston,268,224833.0,False,False,False,272.7,High
26743,Haywood,268,62831.0,False,False,True,112.2,High
26714,Camden,268,10537.0,False,False,False,43.1,High
26788,Tyrrell,268,3315.0,False,False,False,8.3,High
26729,Davie,268,43127.0,False,False,False,162.0,High
26703,Anson,268,22028.0,True,False,False,41.5,High
26780,Rutherford,268,63870.0,False,False,True,114.0,High
26783,Stanly,268,62143.0,True,False,False,158.2,High
26722,Cleveland,268,99332.0,False,False,True,214.4,High
26744,Henderson,268,117429.0,False,False,True,311.8,High
26723,Columbus,268,49795.0,False,False,False,54.0,High
26782,Scotland,268,33662.0,False,True,False,107.1,High
26721,Clay,268,11238.0,False,False,True,51.6,High
26771,Perquimans,268,13049.0,False,False,False,52.6,High
26738,Granville,268,60720.0,False,True,False,114.6,High
26701,Alexander,268,36172.0,False,False,False,140.2,High
26756,Madison,268,21146.0,False,False,True,47.1,High
26795,Wayne,268,115895.0,False,False,False,211.8,High
26772,Person,268,39048.0,False,True,False,99.7,High
26748,Iredell,268,192986.0,False,False,False,325.0,High
26774,Polk,268,19461.0,False,False,True,81.3,High
26715,Carteret,268,69039.0,False,False,False,133.3,High
26711,Burke,268,88398.0,False,False,True,173.0,High
26720,Chowan,268,13646.0,False,False,False,79.4,High
26747,Hyde,268,4595.0,False,False,False,7.5,High
26727,Dare,268,37817.0,False,False,False,96.3,High
26739,Greene,268,19978.0,False,False,False,76.7,High
26726,Currituck,268,29385.0,False,False,False,107.3,High
26718,Chatham,268,77095.0,False,True,False,111.9,High
26709,Brunswick,268,144821.0,False,False,False,160.8,High
26777,Robeson,268,115899.0,False,False,False,123.0,High
26704,Ashe,268,26506.0,False,False,False,62.3,High
26790,Vance,268,41665.0,False,True,False,168.7,High
26779,Rowan,268,148565.0,False,False,False,287.1,High
26707,Bertie,268,17302.0,False,False,False,25.7,High
26700,Alamance,268,175029.0,False,False,False,404.8,High
26768,Pamlico,268,12215.0,False,False,False,36.5,High
26753,Lenoir,268,54323.0,False,False,False,138.1,High
26754,Lincoln,268,88742.0,True,False,False,293.4,High
26724,Craven,268,102568.0,False,False,False,142.5,High
26792,Warren,268,18621.0,False,True,False,43.4,High
26736,Gates,268,10324.0,False,False,False,30.8,High
26757,Martin,268,21503.0,False,False,False,48.3,High
26710,Buncombe,268,271638.0,False,False,True,410.4,High
26735,Gaston,268,233387.0,True,False,False,640.7,High
26762,Moore,268,102966.0,False,True,False,142.9,High
26719,Cherokee,268,28738.0,False,False,True,63.2,High
26785,Surry,268,70573.0,False,False,False,134.0,High
26737,Graham,268,7935.0,False,False,True,27.5,High
26781,Sampson,268,58371.0,False,False,False,62.4,High
26705,Avery,268,17347.0,False,False,True,72.0,High
26761,Montgomery,268,25485.0,False,True,False,52.4,High
26786,Swain,268,14046.0,False,False,True,26.8,High
26725,Cumberland,268,341793.0,False,True,False,512.9,High
26706,Beaufort,268,44150.0,False,False,False,53.6,High
26733,Forsyth,268,387703.0,False,False,False,938.1,High
26734,Franklin,268,70655.0,False,True,False,139.4,High
26798,Yadkin,268,36925.0,False,False,False,111.1,High
26712,Cabarrus,268,232873.0,True,False,False,625.1,High
26787,Transylvania,268,32825.0,False,False,True,87.2,High
26745,Hertford,268,20374.0,False,False,False,61.0,High
26793,Washington,268,10708.0,False,False,False,31.8,High
26755,Macon,268,37041.0,False,False,True,71.8,High
26717,Catawba,268,162841.0,False,False,False,400.2,High
26751,Jones,268,9076.0,False,False,False,19.5,High
26716,Caswell,268,22400.0,False,True,False,53.5,High
26776,Richmond,268,43006.0,False,True,False,90.7,High
26760,Mitchell,268,14783.0,False,False,True,67.4,High
26799,Yancey,268,18320.0,False,False,True,59.1,High
26740,Guilford,268,545484.0,False,False,False,838.0,High
26796,Wilkes,268,65151.0,False,False,False,87.5,High
26773,Pitt,268,173536.0,False,False,False,261.0,High
26741,Halifax,268,47859.0,False,False,False,67.2,High
26702,Alleghany,268,11057.0,False,False,False,46.4,High
26766,Onslow,268,207928.0,False,False,False,268.4,High
26732,Edgecombe,268,48604.0,False,False,False,96.7,High
26764,New Hanover,268,230423.0,False,False,False,1174.0,High
26784,Stokes,268,44422.0,False,False,False,99.1,High
26749,Jackson,268,41919.0,False,False,True,87.8,High
26763,Nash,268,96101.0,False,False,False,175.7,High
26730,Duplin,268,48249.0,False,False,False,59.8,High
26775,Randolph,268,143325.0,False,False,False,184.3,High
26746,Hoke,268,53783.0,False,True,False,133.5,High
26752,Lee,268,64360.0,False,True,False,248.1,High
26791,Wake,268,1154170.0,False,True,False,1353.3,High
26789,Union,268,244960.0,True,False,False,376.6,High
26731,Durham,268,331347.0,False,True,False,1133.7,High
26824,Craven,269,102568.0,False,False,False,142.5,High
26868,Pamlico,269,12215.0,False,False,False,36.5,High
26827,Dare,269,37817.0,False,False,False,96.3,High
26881,Sampson,269,58371.0,False,False,False,62.4,High
26857,Martin,269,21503.0,False,False,False,48.3,High
26823,Columbus,269,49795.0,False,False,False,54.0,High
26889,Union,269,244960.0,True,False,False,376.6,High
26845,Hertford,269,20374.0,False,False,False,61.0,High
26805,Avery,269,17347.0,False,False,True,72.0,High
26864,New Hanover,269,230423.0,False,False,False,1174.0,High
26873,Pitt,269,173536.0,False,False,False,261.0,High
26826,Currituck,269,29385.0,False,False,False,107.3,High
26828,Davidson,269,171752.0,False,False,False,305.4,High
26849,Jackson,269,41919.0,False,False,True,87.8,High
26846,Hoke,269,53783.0,False,True,False,133.5,High
26847,Hyde,269,4595.0,False,False,False,7.5,High
26848,Iredell,269,192986.0,False,False,False,325.0,High
26822,Cleveland,269,99332.0,False,False,True,214.4,High
26816,Caswell,269,22400.0,False,True,False,53.5,High
26814,Camden,269,10537.0,False,False,False,43.1,High
26808,Bladen,269,29171.0,False,False,False,33.8,High
26804,Ashe,269,26506.0,False,False,False,62.3,High
26877,Robeson,269,115899.0,False,False,False,123.0,High
26893,Washington,269,10708.0,False,False,False,31.8,High
26856,Madison,269,21146.0,False,False,True,47.1,High
26896,Wilkes,269,65151.0,False,False,False,87.5,High
26815,Carteret,269,69039.0,False,False,False,133.3,High
26890,Vance,269,41665.0,False,True,False,168.7,High
26825,Cumberland,269,341793.0,False,True,False,512.9,High
26867,Orange,269,148331.0,False,True,False,374.0,High
26803,Anson,269,22028.0,True,False,False,41.5,High
26882,Scotland,269,33662.0,False,True,False,107.1,High
26821,Clay,269,11238.0,False,False,True,51.6,High
26832,Edgecombe,269,48604.0,False,False,False,96.7,High
26817,Catawba,269,162841.0,False,False,False,400.2,High
26874,Polk,269,19461.0,False,False,True,81.3,High
26875,Randolph,269,143325.0,False,False,False,184.3,High
26801,Alexander,269,36172.0,False,False,False,140.2,High
26871,Perquimans,269,13049.0,False,False,False,52.6,High
26831,Durham,269,331347.0,False,True,False,1133.7,High
26891,Wake,269,1154170.0,False,True,False,1353.3,High
26838,Granville,269,60720.0,False,True,False,114.6,High
26830,Duplin,269,48249.0,False,False,False,59.8,High
26807,Bertie,269,17302.0,False,False,False,25.7,High
26833,Forsyth,269,387703.0,False,False,False,938.1,High
26870,Pender,269,62250.0,False,False,False,69.1,High
26883,Stanly,269,62143.0,True,False,False,158.2,High
26842,Harnett,269,134986.0,False,True,False,224.5,High
26879,Rowan,269,148565.0,False,False,False,287.1,High
26886,Swain,269,14046.0,False,False,True,26.8,High
26863,Nash,269,96101.0,False,False,False,175.7,High
26872,Person,269,39048.0,False,True,False,99.7,High
26841,Halifax,269,47859.0,False,False,False,67.2,High
26860,Mitchell,269,14783.0,False,False,True,67.4,High
26884,Stokes,269,44422.0,False,False,False,99.1,High
26806,Beaufort,269,44150.0,False,False,False,53.6,High
26852,Lee,269,64360.0,False,True,False,248.1,High
26898,Yadkin,269,36925.0,False,False,False,111.1,High
26802,Alleghany,269,11057.0,False,False,False,46.4,High
26812,Cabarrus,269,232873.0,True,False,False,625.1,High
26818,Chatham,269,77095.0,False,True,False,111.9,High
26887,Transylvania,269,32825.0,False,False,True,87.2,High
26839,Greene,269,19978.0,False,False,False,76.7,High
26834,Franklin,269,70655.0,False,True,False,139.4,High
26866,Onslow,269,207928.0,False,False,False,268.4,High
26809,Brunswick,269,144821.0,False,False,False,160.8,High
26855,Macon,269,37041.0,False,False,True,71.8,High
26840,Guilford,269,545484.0,False,False,False,838.0,High
26820,Chowan,269,13646.0,False,False,False,79.4,High
26811,Burke,269,88398.0,False,False,True,173.0,High
26851,Jones,269,9076.0,False,False,False,19.5,High
26878,Rockingham,269,90457.0,False,False,False,161.0,High
26813,Caldwell,269,81319.0,False,False,False,170.9,High
26895,Wayne,269,115895.0,False,False,False,211.8,High
26843,Haywood,269,62831.0,False,False,True,112.2,High
26862,Moore,269,102966.0,False,True,False,142.9,High
26835,Gaston,269,233387.0,True,False,False,640.7,High
26859,Mecklenburg,269,1128426.0,True,False,False,2130.4,High
26861,Montgomery,269,25485.0,False,True,False,52.4,High
26880,Rutherford,269,63870.0,False,False,True,114.0,High
26810,Buncombe,269,271638.0,False,False,True,410.4,High
26836,Gates,269,10324.0,False,False,False,30.8,High
26892,Warren,269,18621.0,False,True,False,43.4,High
26853,Lenoir,269,54323.0,False,False,False,138.1,High
26894,Watauga,269,54804.0,False,False,False,173.1,High
26844,Henderson,269,117429.0,False,False,True,311.8,High
26865,Northampton,269,16953.0,False,True,False,32.6,High
26800,Alamance,269,175029.0,False,False,False,404.8,High
26869,Pasquotank,269,40966.0,False,False,False,178.8,High
26858,McDowell,269,44151.0,False,False,True,101.3,High
26897,Wilson,269,79078.0,False,False,False,214.3,High
26888,Tyrrell,269,3315.0,False,False,False,8.3,High
26876,Richmond,269,43006.0,False,True,False,90.7,High
26854,Lincoln,269,88742.0,True,False,False,293.4,High
26885,Surry,269,70573.0,False,False,False,134.0,High
26899,Yancey,269,18320.0,False,False,True,59.1,High
26837,Graham,269,7935.0,False,False,True,27.5,High
26819,Cherokee,269,28738.0,False,False,True,63.2,High
26850,Johnston,269,224833.0,False,False,False,272.7,High
26829,Davie,269,43127.0,False,False,False,162.0,High
26907,Bertie,270,17302.0,False,False,False,25.7,High
26979,Rowan,270,148565.0,False,False,False,287.1,High
26918,Chatham,270,77095.0,False,True,False,111.9,High
26992,Warren,270,18621.0,False,True,False,43.4,High
26934,Franklin,270,70655.0,False,True,False,139.4,High
26919,Cherokee,270,28738.0,False,False,True,63.2,High
26939,Greene,270,19978.0,False,False,False,76.7,High
26968,Pamlico,270,12215.0,False,False,False,36.5,High
26905,Avery,270,17347.0,False,False,True,72.0,High
26953,Lenoir,270,54323.0,False,False,False,138.1,High
26926,Currituck,270,29385.0,False,False,False,107.3,High
26900,Alamance,270,175029.0,False,False,False,404.8,High
26948,Iredell,270,192986.0,False,False,False,325.0,High
26986,Swain,270,14046.0,False,False,True,26.8,High
26911,Burke,270,88398.0,False,False,True,173.0,High
26906,Beaufort,270,44150.0,False,False,False,53.6,High
26933,Forsyth,270,387703.0,False,False,False,938.1,High
26925,Cumberland,270,341793.0,False,True,False,512.9,High
26909,Brunswick,270,144821.0,False,False,False,160.8,High
26947,Hyde,270,4595.0,False,False,False,7.5,High
26920,Chowan,270,13646.0,False,False,False,79.4,High
26956,Madison,270,21146.0,False,False,True,47.1,High
26971,Perquimans,270,13049.0,False,False,False,52.6,High
26985,Surry,270,70573.0,False,False,False,134.0,High
26901,Alexander,270,36172.0,False,False,False,140.2,High
26977,Robeson,270,115899.0,False,False,False,123.0,High
26974,Polk,270,19461.0,False,False,True,81.3,High
26962,Moore,270,102966.0,False,True,False,142.9,High
26957,Martin,270,21503.0,False,False,False,48.3,High
26937,Graham,270,7935.0,False,False,True,27.5,High
26904,Ashe,270,26506.0,False,False,False,62.3,High
26981,Sampson,270,58371.0,False,False,False,62.4,High
26935,Gaston,270,233387.0,True,False,False,640.7,High
26972,Person,270,39048.0,False,True,False,99.7,High
26995,Wayne,270,115895.0,False,False,False,211.8,High
26915,Carteret,270,69039.0,False,False,False,133.3,High
26938,Granville,270,60720.0,False,True,False,114.6,High
26954,Lincoln,270,88742.0,True,False,False,293.4,High
26910,Buncombe,270,271638.0,False,False,True,410.4,High
26990,Vance,270,41665.0,False,True,False,168.7,High
26936,Gates,270,10324.0,False,False,False,30.8,High
26961,Montgomery,270,25485.0,False,True,False,52.4,High
26998,Yadkin,270,36925.0,False,False,False,111.1,High
26976,Richmond,270,43006.0,False,True,False,90.7,High
26989,Union,270,244960.0,True,False,False,376.6,High
26930,Duplin,270,48249.0,False,False,False,59.8,High
26963,Nash,270,96101.0,False,False,False,175.7,High
26964,New Hanover,270,230423.0,False,False,False,1174.0,High
26921,Clay,270,11238.0,False,False,True,51.6,High
26927,Dare,270,37817.0,False,False,False,96.3,High
26983,Stanly,270,62143.0,True,False,False,158.2,High
26942,Harnett,270,134986.0,False,True,False,224.5,High
26982,Scotland,270,33662.0,False,True,False,107.1,High
26978,Rockingham,270,90457.0,False,False,False,161.0,High
26913,Caldwell,270,81319.0,False,False,False,170.9,High
26950,Johnston,270,224833.0,False,False,False,272.7,High
26908,Bladen,270,29171.0,False,False,False,33.8,High
26999,Yancey,270,18320.0,False,False,True,59.1,High
26916,Caswell,270,22400.0,False,True,False,53.5,High
26922,Cleveland,270,99332.0,False,False,True,214.4,High
26914,Camden,270,10537.0,False,False,False,43.1,High
26969,Pasquotank,270,40966.0,False,False,False,178.8,High
26958,McDowell,270,44151.0,False,False,True,101.3,High
26944,Henderson,270,117429.0,False,False,True,311.8,High
26903,Anson,270,22028.0,True,False,False,41.5,High
26967,Orange,270,148331.0,False,True,False,374.0,High
26994,Watauga,270,54804.0,False,False,False,173.1,High
26931,Durham,270,331347.0,False,True,False,1133.7,High
26965,Northampton,270,16953.0,False,True,False,32.6,High
26943,Haywood,270,62831.0,False,False,True,112.2,High
26988,Tyrrell,270,3315.0,False,False,False,8.3,High
26959,Mecklenburg,270,1128426.0,True,False,False,2130.4,High
26928,Davidson,270,171752.0,False,False,False,305.4,High
26997,Wilson,270,79078.0,False,False,False,214.3,High
26929,Davie,270,43127.0,False,False,False,162.0,High
26980,Rutherford,270,63870.0,False,False,True,114.0,High
26991,Wake,270,1154170.0,False,True,False,1353.3,High
26970,Pender,270,62250.0,False,False,False,69.1,High
26924,Craven,270,102568.0,False,False,False,142.5,High
26993,Washington,270,10708.0,False,False,False,31.8,High
26949,Jackson,270,41919.0,False,False,True,87.8,High
26975,Randolph,270,143325.0,False,False,False,184.3,High
26912,Cabarrus,270,232873.0,True,False,False,625.1,High
26902,Alleghany,270,11057.0,False,False,False,46.4,High
26932,Edgecombe,270,48604.0,False,False,False,96.7,High
26996,Wilkes,270,65151.0,False,False,False,87.5,High
26955,Macon,270,37041.0,False,False,True,71.8,High
26973,Pitt,270,173536.0,False,False,False,261.0,High
26940,Guilford,270,545484.0,False,False,False,838.0,High
26966,Onslow,270,207928.0,False,False,False,268.4,High
26946,Hoke,270,53783.0,False,True,False,133.5,High
26951,Jones,270,9076.0,False,False,False,19.5,High
26987,Transylvania,270,32825.0,False,False,True,87.2,High
26960,Mitchell,270,14783.0,False,False,True,67.4,High
26941,Halifax,270,47859.0,False,False,False,67.2,High
26945,Hertford,270,20374.0,False,False,False,61.0,High
26917,Catawba,270,162841.0,False,False,False,400.2,High
26952,Lee,270,64360.0,False,True,False,248.1,High
26923,Columbus,270,49795.0,False,False,False,54.0,High
26984,Stokes,270,44422.0,False,False,False,99.1,High
27092,Warren,271,18621.0,False,True,False,43.4,High
27093,Washington,271,10708.0,False,False,False,31.8,High
27049,Jackson,271,41919.0,False,False,True,87.8,High
27097,Wilson,271,79078.0,False,False,False,214.3,High
27052,Lee,271,64360.0,False,True,False,248.1,High
27067,Orange,271,148331.0,False,True,False,374.0,High
27080,Rutherford,271,63870.0,False,False,True,114.0,High
27065,Northampton,271,16953.0,False,True,False,32.6,High
27006,Beaufort,271,44150.0,False,False,False,53.6,High
27053,Lenoir,271,54323.0,False,False,False,138.1,High
27048,Iredell,271,192986.0,False,False,False,325.0,High
27091,Wake,271,1154170.0,False,True,False,1353.3,High
27022,Cleveland,271,99332.0,False,False,True,214.4,High
27074,Polk,271,19461.0,False,False,True,81.3,High
27056,Madison,271,21146.0,False,False,True,47.1,High
27090,Vance,271,41665.0,False,True,False,168.7,High
27007,Bertie,271,17302.0,False,False,False,25.7,High
27023,Columbus,271,49795.0,False,False,False,54.0,High
27017,Catawba,271,162841.0,False,False,False,400.2,High
27021,Clay,271,11238.0,False,False,True,51.6,High
27079,Rowan,271,148565.0,False,False,False,287.1,High
27051,Jones,271,9076.0,False,False,False,19.5,High
27078,Rockingham,271,90457.0,False,False,False,161.0,High
27055,Macon,271,37041.0,False,False,True,71.8,High
27050,Johnston,271,224833.0,False,False,False,272.7,High
27099,Yancey,271,18320.0,False,False,True,59.1,High
27005,Avery,271,17347.0,False,False,True,72.0,High
27066,Onslow,271,207928.0,False,False,False,268.4,High
27020,Chowan,271,13646.0,False,False,False,79.4,High
27016,Caswell,271,22400.0,False,True,False,53.5,High
27018,Chatham,271,77095.0,False,True,False,111.9,High
27019,Cherokee,271,28738.0,False,False,True,63.2,High
27054,Lincoln,271,88742.0,True,False,False,293.4,High
27059,Mecklenburg,271,1128426.0,True,False,False,2130.4,High
27003,Anson,271,22028.0,True,False,False,41.5,High
27069,Pasquotank,271,40966.0,False,False,False,178.8,High
27011,Burke,271,88398.0,False,False,True,173.0,High
27039,Greene,271,19978.0,False,False,False,76.7,High
27046,Hoke,271,53783.0,False,True,False,133.5,High
27034,Franklin,271,70655.0,False,True,False,139.4,High
27058,McDowell,271,44151.0,False,False,True,101.3,High
27064,New Hanover,271,230423.0,False,False,False,1174.0,High
27031,Durham,271,331347.0,False,True,False,1133.7,High
27009,Brunswick,271,144821.0,False,False,False,160.8,High
27030,Duplin,271,48249.0,False,False,False,59.8,High
27063,Nash,271,96101.0,False,False,False,175.7,High
27038,Granville,271,60720.0,False,True,False,114.6,High
27014,Camden,271,10537.0,False,False,False,43.1,High
27072,Person,271,39048.0,False,True,False,99.7,High
27033,Forsyth,271,387703.0,False,False,False,938.1,High
27094,Watauga,271,54804.0,False,False,False,173.1,High
27076,Richmond,271,43006.0,False,True,False,90.7,High
27075,Randolph,271,143325.0,False,False,False,184.3,High
27040,Guilford,271,545484.0,False,False,False,838.0,High
27012,Cabarrus,271,232873.0,True,False,False,625.1,High
27028,Davidson,271,171752.0,False,False,False,305.4,High
27008,Bladen,271,29171.0,False,False,False,33.8,High
27087,Transylvania,271,32825.0,False,False,True,87.2,High
27060,Mitchell,271,14783.0,False,False,True,67.4,High
27082,Scotland,271,33662.0,False,True,False,107.1,High
27002,Alleghany,271,11057.0,False,False,False,46.4,High
27027,Dare,271,37817.0,False,False,False,96.3,High
27045,Hertford,271,20374.0,False,False,False,61.0,High
27032,Edgecombe,271,48604.0,False,False,False,96.7,High
27041,Halifax,271,47859.0,False,False,False,67.2,High
27089,Union,271,244960.0,True,False,False,376.6,High
27073,Pitt,271,173536.0,False,False,False,261.0,High
27084,Stokes,271,44422.0,False,False,False,99.1,High
