,date,county,Population,cases,Hotspot
7346,2021-09-12,Stanly,62143.0,9953,True
7446,2021-09-13,Stanly,62143.0,10202,True
7546,2021-09-14,Stanly,62143.0,10251,True
7646,2021-09-15,Stanly,62143.0,10296,True
7746,2021-09-16,Stanly,62143.0,10371,True
7846,2021-09-17,Stanly,62143.0,10437,True
7946,2021-09-18,Stanly,62143.0,10437,True
8046,2021-09-19,Stanly,62143.0,10437,True
8146,2021-09-20,Stanly,62143.0,10574,True
8246,2021-09-21,Stanly,62143.0,10631,True
8346,2021-09-22,Stanly,62143.0,10692,True
8446,2021-09-23,Stanly,62143.0,10740,True
8546,2021-09-24,Stanly,62143.0,10812,True
8646,2021-09-25,Stanly,62143.0,10812,True
8746,2021-09-26,Stanly,62143.0,10812,True
8846,2021-09-27,Stanly,62143.0,10913,True
8946,2021-09-28,Stanly,62143.0,10951,True
9046,2021-09-29,Stanly,62143.0,10987,True
9146,2021-09-30,Stanly,62143.0,11012,True
9246,2021-10-01,Stanly,62143.0,11041,True
9346,2021-10-02,Stanly,62143.0,11041,True
9446,2021-10-03,Stanly,62143.0,11041,True
9546,2021-10-04,Stanly,62143.0,11141,True
9646,2021-10-05,Stanly,62143.0,11163,True
9746,2021-10-06,Stanly,62143.0,11194,True
9846,2021-10-07,Stanly,62143.0,11229,True
9946,2021-10-08,Stanly,62143.0,11276,True
10046,2021-10-09,Stanly,62143.0,11276,True
10146,2021-10-10,Stanly,62143.0,11276,True
10246,2021-10-11,Stanly,62143.0,11346,True
10346,2021-10-12,Stanly,62143.0,11356,True
10446,2021-10-13,Stanly,62143.0,11375,True
10546,2021-10-14,Stanly,62143.0,11393,True
10646,2021-10-15,Stanly,62143.0,11421,True
10746,2021-10-16,Stanly,62143.0,11421,True
10846,2021-10-17,Stanly,62143.0,11421,True
10946,2021-10-18,Stanly,62143.0,11476,True
11046,2021-10-19,Stanly,62143.0,11488,True
11146,2021-10-20,Stanly,62143.0,11498,True
11246,2021-10-21,Stanly,62143.0,11531,True
11346,2021-10-22,Stanly,62143.0,11546,True
11446,2021-10-23,Stanly,62143.0,11546,True
11546,2021-10-24,Stanly,62143.0,11546,True
11646,2021-10-25,Stanly,62143.0,11586,True
11746,2021-10-26,Stanly,62143.0,11594,True
11846,2021-10-27,Stanly,62143.0,11601,True
11946,2021-10-28,Stanly,62143.0,11623,True
12046,2021-10-29,Stanly,62143.0,11652,True
12146,2021-10-30,Stanly,62143.0,11652,True
12246,2021-10-31,Stanly,62143.0,11652,True
12346,2021-11-01,Stanly,62143.0,11689,True
12446,2021-11-02,Stanly,62143.0,11706,True
12546,2021-11-03,Stanly,62143.0,11728,True
12646,2021-11-04,Stanly,62143.0,11742,True
12746,2021-11-05,Stanly,62143.0,11752,True
12846,2021-11-06,Stanly,62143.0,11752,True
12946,2021-11-07,Stanly,62143.0,11752,True
13046,2021-11-08,Stanly,62143.0,11797,True
13146,2021-11-09,Stanly,62143.0,11818,True
13246,2021-11-10,Stanly,62143.0,11832,True
13346,2021-11-11,Stanly,62143.0,11832,True
13446,2021-11-12,Stanly,62143.0,11875,True
13546,2021-11-13,Stanly,62143.0,11875,True
13646,2021-11-14,Stanly,62143.0,11875,True
13746,2021-11-15,Stanly,62143.0,11918,True
13846,2021-11-16,Stanly,62143.0,11932,True
13946,2021-11-17,Stanly,62143.0,11956,True
14046,2021-11-18,Stanly,62143.0,11992,True
14146,2021-11-19,Stanly,62143.0,12011,True
14246,2021-11-20,Stanly,62143.0,12011,True
14346,2021-11-21,Stanly,62143.0,12011,True
14446,2021-11-22,Stanly,62143.0,12068,True
14546,2021-11-23,Stanly,62143.0,12074,True
14646,2021-11-24,Stanly,62143.0,12088,True
14746,2021-11-25,Stanly,62143.0,12088,True
14846,2021-11-26,Stanly,62143.0,12088,True
14946,2021-11-27,Stanly,62143.0,12088,True
15046,2021-11-28,Stanly,62143.0,12088,True
15146,2021-11-29,Stanly,62143.0,12164,True
15246,2021-11-30,Stanly,62143.0,12176,True
15346,2021-12-01,Stanly,62143.0,12199,True
15445,2021-12-02,Stanly,62143.0,12233,True
84,2021-07-01,Stokes,44422.0,4235,False
184,2021-07-02,Stokes,44422.0,4234,False
284,2021-07-03,Stokes,44422.0,4234,False
384,2021-07-04,Stokes,44422.0,4234,False
484,2021-07-05,Stokes,44422.0,4234,False
584,2021-07-06,Stokes,44422.0,4233,False
684,2021-07-07,Stokes,44422.0,4233,False
871,2021-07-09,Stokes,44422.0,4237,False
966,2021-07-10,Stokes,44422.0,4237,False
1061,2021-07-11,Stokes,44422.0,4237,False
1156,2021-07-12,Stokes,44422.0,4248,False
1253,2021-07-13,Stokes,44422.0,4249,False
1350,2021-07-14,Stokes,44422.0,4257,True
1449,2021-07-15,Stokes,44422.0,4259,True
1549,2021-07-16,Stokes,44422.0,4264,True
1649,2021-07-17,Stokes,44422.0,4264,True
1749,2021-07-18,Stokes,44422.0,4264,True
1848,2021-07-19,Stokes,44422.0,4273,True
1947,2021-07-20,Stokes,44422.0,4272,True
2047,2021-07-21,Stokes,44422.0,4277,False
2147,2021-07-22,Stokes,44422.0,4281,False
2247,2021-07-23,Stokes,44422.0,4290,True
2347,2021-07-24,Stokes,44422.0,4290,True
2447,2021-07-25,Stokes,44422.0,4290,True
2547,2021-07-26,Stokes,44422.0,4316,True
2647,2021-07-27,Stokes,44422.0,4323,True
2747,2021-07-28,Stokes,44422.0,4335,True
2847,2021-07-29,Stokes,44422.0,4356,True
2947,2021-07-30,Stokes,44422.0,4377,True
3047,2021-07-31,Stokes,44422.0,4377,True
3147,2021-08-01,Stokes,44422.0,4377,True
3247,2021-08-02,Stokes,44422.0,4423,True
3347,2021-08-03,Stokes,44422.0,4429,True
3447,2021-08-04,Stokes,44422.0,4444,True
3547,2021-08-05,Stokes,44422.0,4459,True
3647,2021-08-06,Stokes,44422.0,4471,True
3747,2021-08-07,Stokes,44422.0,4471,True
3847,2021-08-08,Stokes,44422.0,4471,True
3947,2021-08-09,Stokes,44422.0,4520,True
4047,2021-08-10,Stokes,44422.0,4527,True
4147,2021-08-11,Stokes,44422.0,4542,True
4247,2021-08-12,Stokes,44422.0,4568,True
4347,2021-08-13,Stokes,44422.0,4585,True
4447,2021-08-14,Stokes,44422.0,4585,True
4547,2021-08-15,Stokes,44422.0,4585,True
4647,2021-08-16,Stokes,44422.0,4646,True
4747,2021-08-17,Stokes,44422.0,4656,True
4847,2021-08-18,Stokes,44422.0,4679,True
4947,2021-08-19,Stokes,44422.0,4704,True
5047,2021-08-20,Stokes,44422.0,4721,True
5147,2021-08-21,Stokes,44422.0,4721,True
5247,2021-08-22,Stokes,44422.0,4721,True
5347,2021-08-23,Stokes,44422.0,4781,True
5447,2021-08-24,Stokes,44422.0,4795,True
5547,2021-08-25,Stokes,44422.0,4810,True
5647,2021-08-26,Stokes,44422.0,4841,True
5747,2021-08-27,Stokes,44422.0,4864,True
5847,2021-08-28,Stokes,44422.0,4864,True
5947,2021-08-29,Stokes,44422.0,4864,True
6047,2021-08-30,Stokes,44422.0,4928,True
6147,2021-08-31,Stokes,44422.0,4936,True
6247,2021-09-01,Stokes,44422.0,4977,True
6347,2021-09-02,Stokes,44422.0,5003,True
6447,2021-09-03,Stokes,44422.0,5026,True
6547,2021-09-04,Stokes,44422.0,5026,True
6647,2021-09-05,Stokes,44422.0,5026,True
6747,2021-09-06,Stokes,44422.0,5026,True
6847,2021-09-07,Stokes,44422.0,5155,True
6947,2021-09-08,Stokes,44422.0,5172,True
7047,2021-09-09,Stokes,44422.0,5185,True
7147,2021-09-10,Stokes,44422.0,5206,True
7247,2021-09-11,Stokes,44422.0,5206,True
7347,2021-09-12,Stokes,44422.0,5206,True
7447,2021-09-13,Stokes,44422.0,5312,True
7547,2021-09-14,Stokes,44422.0,5329,True
7647,2021-09-15,Stokes,44422.0,5375,True
7747,2021-09-16,Stokes,44422.0,5394,True
7847,2021-09-17,Stokes,44422.0,5450,True
7947,2021-09-18,Stokes,44422.0,5450,True
8047,2021-09-19,Stokes,44422.0,5450,True
8147,2021-09-20,Stokes,44422.0,5526,True
8247,2021-09-21,Stokes,44422.0,5548,True
8347,2021-09-22,Stokes,44422.0,5574,True
8447,2021-09-23,Stokes,44422.0,5611,True
8547,2021-09-24,Stokes,44422.0,5646,True
8647,2021-09-25,Stokes,44422.0,5646,True
8747,2021-09-26,Stokes,44422.0,5646,True
8847,2021-09-27,Stokes,44422.0,5700,True
8947,2021-09-28,Stokes,44422.0,5715,True
9047,2021-09-29,Stokes,44422.0,5739,True
9147,2021-09-30,Stokes,44422.0,5780,True
9247,2021-10-01,Stokes,44422.0,5790,True
9347,2021-10-02,Stokes,44422.0,5790,True
9447,2021-10-03,Stokes,44422.0,5790,True
9547,2021-10-04,Stokes,44422.0,5853,True
9647,2021-10-05,Stokes,44422.0,5872,True
9747,2021-10-06,Stokes,44422.0,5884,True
9847,2021-10-07,Stokes,44422.0,5903,True
9947,2021-10-08,Stokes,44422.0,5922,True
10047,2021-10-09,Stokes,44422.0,5922,True
10147,2021-10-10,Stokes,44422.0,5922,True
10247,2021-10-11,Stokes,44422.0,5966,True
10347,2021-10-12,Stokes,44422.0,5979,True
10447,2021-10-13,Stokes,44422.0,5999,True
10547,2021-10-14,Stokes,44422.0,6033,True
10647,2021-10-15,Stokes,44422.0,6052,True
10747,2021-10-16,Stokes,44422.0,6052,True
10847,2021-10-17,Stokes,44422.0,6052,True
10947,2021-10-18,Stokes,44422.0,6101,True
11047,2021-10-19,Stokes,44422.0,6107,True
11147,2021-10-20,Stokes,44422.0,6122,True
11247,2021-10-21,Stokes,44422.0,6146,True
11347,2021-10-22,Stokes,44422.0,6163,True
11447,2021-10-23,Stokes,44422.0,6163,True
11547,2021-10-24,Stokes,44422.0,6163,True
11647,2021-10-25,Stokes,44422.0,6200,True
11747,2021-10-26,Stokes,44422.0,6204,True
11847,2021-10-27,Stokes,44422.0,6221,True
11947,2021-10-28,Stokes,44422.0,6241,True
12047,2021-10-29,Stokes,44422.0,6257,True
12147,2021-10-30,Stokes,44422.0,6257,True
12247,2021-10-31,Stokes,44422.0,6257,True
12347,2021-11-01,Stokes,44422.0,6301,True
12447,2021-11-02,Stokes,44422.0,6310,True
12547,2021-11-03,Stokes,44422.0,6323,True
12647,2021-11-04,Stokes,44422.0,6343,True
12747,2021-11-05,Stokes,44422.0,6355,True
12847,2021-11-06,Stokes,44422.0,6355,True
12947,2021-11-07,Stokes,44422.0,6355,True
13047,2021-11-08,Stokes,44422.0,6386,True
13147,2021-11-09,Stokes,44422.0,6400,True
13247,2021-11-10,Stokes,44422.0,6407,True
13347,2021-11-11,Stokes,44422.0,6407,True
13447,2021-11-12,Stokes,44422.0,6435,True
13547,2021-11-13,Stokes,44422.0,6435,True
13647,2021-11-14,Stokes,44422.0,6435,True
13747,2021-11-15,Stokes,44422.0,6476,True
13847,2021-11-16,Stokes,44422.0,6491,True
13947,2021-11-17,Stokes,44422.0,6507,True
14047,2021-11-18,Stokes,44422.0,6529,True
14147,2021-11-19,Stokes,44422.0,6544,True
14247,2021-11-20,Stokes,44422.0,6544,True
14347,2021-11-21,Stokes,44422.0,6544,True
14447,2021-11-22,Stokes,44422.0,6588,True
14547,2021-11-23,Stokes,44422.0,6592,True
14647,2021-11-24,Stokes,44422.0,6605,True
14747,2021-11-25,Stokes,44422.0,6605,True
14847,2021-11-26,Stokes,44422.0,6605,True
14947,2021-11-27,Stokes,44422.0,6605,True
15047,2021-11-28,Stokes,44422.0,6605,True
15147,2021-11-29,Stokes,44422.0,6678,True
15247,2021-11-30,Stokes,44422.0,6681,True
15347,2021-12-01,Stokes,44422.0,6694,True
15446,2021-12-02,Stokes,44422.0,6729,True
85,2021-07-01,Surry,70573.0,8407,False
185,2021-07-02,Surry,70573.0,8411,False
285,2021-07-03,Surry,70573.0,8411,False
385,2021-07-04,Surry,70573.0,8411,False
485,2021-07-05,Surry,70573.0,8411,False
585,2021-07-06,Surry,70573.0,8421,False
685,2021-07-07,Surry,70573.0,8421,False
777,2021-07-08,Surry,70573.0,8433,False
872,2021-07-09,Surry,70573.0,8441,False
967,2021-07-10,Surry,70573.0,8441,False
1062,2021-07-11,Surry,70573.0,8441,False
1157,2021-07-12,Surry,70573.0,8455,True
1254,2021-07-13,Surry,70573.0,8460,True
1351,2021-07-14,Surry,70573.0,8468,True
1450,2021-07-15,Surry,70573.0,8478,True
1550,2021-07-16,Surry,70573.0,8485,True
1650,2021-07-17,Surry,70573.0,8485,True
1750,2021-07-18,Surry,70573.0,8485,True
1849,2021-07-19,Surry,70573.0,8512,True
1948,2021-07-20,Surry,70573.0,8519,True
2048,2021-07-21,Surry,70573.0,8527,True
2148,2021-07-22,Surry,70573.0,8553,True
2248,2021-07-23,Surry,70573.0,8572,True
2348,2021-07-24,Surry,70573.0,8572,True
2448,2021-07-25,Surry,70573.0,8572,True
2548,2021-07-26,Surry,70573.0,8611,True
2648,2021-07-27,Surry,70573.0,8626,True
2748,2021-07-28,Surry,70573.0,8649,True
2848,2021-07-29,Surry,70573.0,8674,True
2948,2021-07-30,Surry,70573.0,8698,True
3048,2021-07-31,Surry,70573.0,8698,True
3148,2021-08-01,Surry,70573.0,8698,True
3248,2021-08-02,Surry,70573.0,8743,True
3348,2021-08-03,Surry,70573.0,8753,True
3448,2021-08-04,Surry,70573.0,8776,True
3548,2021-08-05,Surry,70573.0,8806,True
3648,2021-08-06,Surry,70573.0,8834,True
3748,2021-08-07,Surry,70573.0,8834,True
3848,2021-08-08,Surry,70573.0,8834,True
3948,2021-08-09,Surry,70573.0,8955,True
4048,2021-08-10,Surry,70573.0,8978,True
4148,2021-08-11,Surry,70573.0,9020,True
4248,2021-08-12,Surry,70573.0,9086,True
4348,2021-08-13,Surry,70573.0,9119,True
4448,2021-08-14,Surry,70573.0,9119,True
4548,2021-08-15,Surry,70573.0,9119,True
4648,2021-08-16,Surry,70573.0,9217,True
4748,2021-08-17,Surry,70573.0,9232,True
4848,2021-08-18,Surry,70573.0,9282,True
4948,2021-08-19,Surry,70573.0,9329,True
5048,2021-08-20,Surry,70573.0,9371,True
5148,2021-08-21,Surry,70573.0,9371,True
5248,2021-08-22,Surry,70573.0,9371,True
5348,2021-08-23,Surry,70573.0,9499,True
5448,2021-08-24,Surry,70573.0,9521,True
5548,2021-08-25,Surry,70573.0,9529,True
5648,2021-08-26,Surry,70573.0,9614,True
5748,2021-08-27,Surry,70573.0,9673,True
5848,2021-08-28,Surry,70573.0,9673,True
5948,2021-08-29,Surry,70573.0,9673,True
6048,2021-08-30,Surry,70573.0,9748,True
6148,2021-08-31,Surry,70573.0,9795,True
6248,2021-09-01,Surry,70573.0,9860,True
6348,2021-09-02,Surry,70573.0,9936,True
6448,2021-09-03,Surry,70573.0,10034,True
6548,2021-09-04,Surry,70573.0,10034,True
6648,2021-09-05,Surry,70573.0,10034,True
6748,2021-09-06,Surry,70573.0,10034,True
6848,2021-09-07,Surry,70573.0,10277,True
6948,2021-09-08,Surry,70573.0,10294,True
7048,2021-09-09,Surry,70573.0,10363,True
7148,2021-09-10,Surry,70573.0,10399,True
7248,2021-09-11,Surry,70573.0,10399,True
7348,2021-09-12,Surry,70573.0,10399,True
7448,2021-09-13,Surry,70573.0,10577,True
7548,2021-09-14,Surry,70573.0,10631,True
7648,2021-09-15,Surry,70573.0,10706,True
7748,2021-09-16,Surry,70573.0,10769,True
7848,2021-09-17,Surry,70573.0,10859,True
7948,2021-09-18,Surry,70573.0,10859,True
8048,2021-09-19,Surry,70573.0,10859,True
8148,2021-09-20,Surry,70573.0,10977,True
8248,2021-09-21,Surry,70573.0,11027,True
8348,2021-09-22,Surry,70573.0,11085,True
8448,2021-09-23,Surry,70573.0,11141,True
8548,2021-09-24,Surry,70573.0,11193,True
8648,2021-09-25,Surry,70573.0,11193,True
8748,2021-09-26,Surry,70573.0,11193,True
8848,2021-09-27,Surry,70573.0,11333,True
8948,2021-09-28,Surry,70573.0,11377,True
9048,2021-09-29,Surry,70573.0,11424,True
9148,2021-09-30,Surry,70573.0,11494,True
9248,2021-10-01,Surry,70573.0,11558,True
9348,2021-10-02,Surry,70573.0,11558,True
9448,2021-10-03,Surry,70573.0,11558,True
9548,2021-10-04,Surry,70573.0,11671,True
9648,2021-10-05,Surry,70573.0,11703,True
9748,2021-10-06,Surry,70573.0,11735,True
9848,2021-10-07,Surry,70573.0,11776,True
9948,2021-10-08,Surry,70573.0,11815,True
10048,2021-10-09,Surry,70573.0,11815,True
10148,2021-10-10,Surry,70573.0,11815,True
10248,2021-10-11,Surry,70573.0,11912,True
10348,2021-10-12,Surry,70573.0,11939,True
10448,2021-10-13,Surry,70573.0,11982,True
10548,2021-10-14,Surry,70573.0,12024,True
10648,2021-10-15,Surry,70573.0,12044,True
10748,2021-10-16,Surry,70573.0,12044,True
10848,2021-10-17,Surry,70573.0,12044,True
10948,2021-10-18,Surry,70573.0,12115,True
11048,2021-10-19,Surry,70573.0,12131,True
11148,2021-10-20,Surry,70573.0,12167,True
11248,2021-10-21,Surry,70573.0,12210,True
11348,2021-10-22,Surry,70573.0,12245,True
11448,2021-10-23,Surry,70573.0,12245,True
11548,2021-10-24,Surry,70573.0,12245,True
11648,2021-10-25,Surry,70573.0,12356,True
11748,2021-10-26,Surry,70573.0,12369,True
11848,2021-10-27,Surry,70573.0,12379,True
11948,2021-10-28,Surry,70573.0,12407,True
12048,2021-10-29,Surry,70573.0,12425,True
12148,2021-10-30,Surry,70573.0,12425,True
12248,2021-10-31,Surry,70573.0,12425,True
12348,2021-11-01,Surry,70573.0,12462,True
12448,2021-11-02,Surry,70573.0,12472,True
12548,2021-11-03,Surry,70573.0,12494,True
12648,2021-11-04,Surry,70573.0,12518,True
12748,2021-11-05,Surry,70573.0,12546,True
12848,2021-11-06,Surry,70573.0,12546,True
12948,2021-11-07,Surry,70573.0,12546,True
13048,2021-11-08,Surry,70573.0,12582,True
13148,2021-11-09,Surry,70573.0,12590,True
13248,2021-11-10,Surry,70573.0,12618,True
13348,2021-11-11,Surry,70573.0,12618,True
13448,2021-11-12,Surry,70573.0,12691,True
13548,2021-11-13,Surry,70573.0,12691,True
13648,2021-11-14,Surry,70573.0,12691,True
13748,2021-11-15,Surry,70573.0,12732,True
13848,2021-11-16,Surry,70573.0,12746,True
13948,2021-11-17,Surry,70573.0,12778,True
14048,2021-11-18,Surry,70573.0,12815,True
14148,2021-11-19,Surry,70573.0,12850,True
14248,2021-11-20,Surry,70573.0,12850,True
14348,2021-11-21,Surry,70573.0,12850,True
14448,2021-11-22,Surry,70573.0,12928,True
14548,2021-11-23,Surry,70573.0,12950,True
14648,2021-11-24,Surry,70573.0,12996,True
14748,2021-11-25,Surry,70573.0,12996,True
14848,2021-11-26,Surry,70573.0,12996,True
14948,2021-11-27,Surry,70573.0,12996,True
15048,2021-11-28,Surry,70573.0,12996,True
15148,2021-11-29,Surry,70573.0,13126,True
15248,2021-11-30,Surry,70573.0,13136,True
15348,2021-12-01,Surry,70573.0,13154,True
15447,2021-12-02,Surry,70573.0,13189,True
86,2021-07-01,Swain,14046.0,1210,False
186,2021-07-02,Swain,14046.0,1210,False
286,2021-07-03,Swain,14046.0,1210,False
386,2021-07-04,Swain,14046.0,1210,False
486,2021-07-05,Swain,14046.0,1210,False
586,2021-07-06,Swain,14046.0,1210,False
686,2021-07-07,Swain,14046.0,1210,False
778,2021-07-08,Swain,14046.0,1210,False
873,2021-07-09,Swain,14046.0,1211,False
968,2021-07-10,Swain,14046.0,1211,False
1063,2021-07-11,Swain,14046.0,1211,False
1158,2021-07-12,Swain,14046.0,1212,False
1255,2021-07-13,Swain,14046.0,1213,False
1352,2021-07-14,Swain,14046.0,1213,False
1451,2021-07-15,Swain,14046.0,1213,False
1551,2021-07-16,Swain,14046.0,1214,False
1651,2021-07-17,Swain,14046.0,1214,False
1751,2021-07-18,Swain,14046.0,1214,False
1850,2021-07-19,Swain,14046.0,1214,False
1949,2021-07-20,Swain,14046.0,1215,False
2049,2021-07-21,Swain,14046.0,1217,False
2149,2021-07-22,Swain,14046.0,1221,True
2249,2021-07-23,Swain,14046.0,1223,True
2349,2021-07-24,Swain,14046.0,1223,True
2449,2021-07-25,Swain,14046.0,1223,True
2549,2021-07-26,Swain,14046.0,1226,True
2649,2021-07-27,Swain,14046.0,1235,True
2749,2021-07-28,Swain,14046.0,1241,True
2849,2021-07-29,Swain,14046.0,1243,True
2949,2021-07-30,Swain,14046.0,1243,True
3049,2021-07-31,Swain,14046.0,1243,True
3149,2021-08-01,Swain,14046.0,1243,True
3249,2021-08-02,Swain,14046.0,1251,True
3349,2021-08-03,Swain,14046.0,1262,True
3449,2021-08-04,Swain,14046.0,1271,True
3549,2021-08-05,Swain,14046.0,1282,True
3649,2021-08-06,Swain,14046.0,1287,True
3749,2021-08-07,Swain,14046.0,1287,True
3849,2021-08-08,Swain,14046.0,1287,True
3949,2021-08-09,Swain,14046.0,1298,True
4049,2021-08-10,Swain,14046.0,1308,True
4149,2021-08-11,Swain,14046.0,1314,True
4249,2021-08-12,Swain,14046.0,1315,True
4349,2021-08-13,Swain,14046.0,1326,True
4449,2021-08-14,Swain,14046.0,1326,True
4549,2021-08-15,Swain,14046.0,1326,True
4649,2021-08-16,Swain,14046.0,1344,True
4749,2021-08-17,Swain,14046.0,1360,True
4849,2021-08-18,Swain,14046.0,1367,True
4949,2021-08-19,Swain,14046.0,1369,True
5049,2021-08-20,Swain,14046.0,1388,True
5149,2021-08-21,Swain,14046.0,1388,True
5249,2021-08-22,Swain,14046.0,1388,True
5349,2021-08-23,Swain,14046.0,1409,True
5449,2021-08-24,Swain,14046.0,1428,True
5549,2021-08-25,Swain,14046.0,1442,True
5649,2021-08-26,Swain,14046.0,1454,True
5749,2021-08-27,Swain,14046.0,1463,True
5849,2021-08-28,Swain,14046.0,1463,True
5949,2021-08-29,Swain,14046.0,1463,True
6049,2021-08-30,Swain,14046.0,1479,True
6149,2021-08-31,Swain,14046.0,1493,True
6249,2021-09-01,Swain,14046.0,1515,True
6349,2021-09-02,Swain,14046.0,1522,True
6449,2021-09-03,Swain,14046.0,1534,True
6549,2021-09-04,Swain,14046.0,1534,True
6649,2021-09-05,Swain,14046.0,1534,True
6749,2021-09-06,Swain,14046.0,1534,True
6849,2021-09-07,Swain,14046.0,1560,True
6949,2021-09-08,Swain,14046.0,1585,True
7049,2021-09-09,Swain,14046.0,1592,True
7149,2021-09-10,Swain,14046.0,1609,True
7249,2021-09-11,Swain,14046.0,1609,True
7349,2021-09-12,Swain,14046.0,1609,True
7449,2021-09-13,Swain,14046.0,1626,True
7549,2021-09-14,Swain,14046.0,1650,True
7649,2021-09-15,Swain,14046.0,1667,True
7749,2021-09-16,Swain,14046.0,1676,True
7849,2021-09-17,Swain,14046.0,1689,True
7949,2021-09-18,Swain,14046.0,1689,True
8049,2021-09-19,Swain,14046.0,1689,True
8149,2021-09-20,Swain,14046.0,1706,True
8249,2021-09-21,Swain,14046.0,1719,True
8349,2021-09-22,Swain,14046.0,1735,True
8449,2021-09-23,Swain,14046.0,1752,True
8549,2021-09-24,Swain,14046.0,1762,True
8649,2021-09-25,Swain,14046.0,1762,True
8749,2021-09-26,Swain,14046.0,1762,True
8849,2021-09-27,Swain,14046.0,1774,True
8949,2021-09-28,Swain,14046.0,1801,True
9049,2021-09-29,Swain,14046.0,1812,True
9149,2021-09-30,Swain,14046.0,1831,True
9249,2021-10-01,Swain,14046.0,1836,True
9349,2021-10-02,Swain,14046.0,1836,True
9449,2021-10-03,Swain,14046.0,1836,True
9549,2021-10-04,Swain,14046.0,1854,True
9649,2021-10-05,Swain,14046.0,1875,True
9749,2021-10-06,Swain,14046.0,1879,True
9849,2021-10-07,Swain,14046.0,1885,True
9949,2021-10-08,Swain,14046.0,1900,True
10049,2021-10-09,Swain,14046.0,1900,True
10149,2021-10-10,Swain,14046.0,1900,True
10249,2021-10-11,Swain,14046.0,1913,True
10349,2021-10-12,Swain,14046.0,1920,True
10449,2021-10-13,Swain,14046.0,1927,True
10549,2021-10-14,Swain,14046.0,1930,True
10649,2021-10-15,Swain,14046.0,1932,True
10749,2021-10-16,Swain,14046.0,1932,True
10849,2021-10-17,Swain,14046.0,1932,True
10949,2021-10-18,Swain,14046.0,1939,True
11049,2021-10-19,Swain,14046.0,1941,True
11149,2021-10-20,Swain,14046.0,1943,True
11249,2021-10-21,Swain,14046.0,1943,True
11349,2021-10-22,Swain,14046.0,1945,True
11449,2021-10-23,Swain,14046.0,1945,True
